yyyy,mo,dd,hh,mm,WT_E,WT_N,WT_W,WT_S
2015,4,15,11,0,-0.217383848,-0.311559047,-0.20924003,-0.183880264
2015,4,15,12,0,-0.218374793,-0.310561006,-0.210235654,-0.183882021
2015,4,15,13,0,-0.218378488,-0.311562965,-0.210236919,-0.184876702
2015,4,15,14,0,-0.21936942,-0.311564924,-0.210238184,-0.184878456
2015,4,15,15,0,-0.220360346,-0.312566883,-0.211233801,-0.184880211
2015,4,15,16,0,-0.221351263,-0.312568843,-0.212229415,-0.185874884
2015,4,15,17,0,-0.221354947,-0.312570802,-0.212230676,-0.185876636
2015,4,15,18,0,-0.221358631,-0.312572761,-0.212231938,-0.185878388
2015,4,15,19,0,-0.221362314,-0.31257472,-0.212233199,-0.18588014
2015,4,15,20,0,-0.221365998,-0.312576679,-0.212234461,-0.186874803
2015,4,15,21,0,-0.221369682,-0.312578638,-0.212235722,-0.186876553
2015,4,15,22,0,-0.221373365,-0.312580597,-0.212236983,-0.186878303
2015,4,15,23,0,-0.221377049,-0.312582556,-0.211243906,-0.185887149
2015,4,16,0,0,-0.221380732,-0.312584515,-0.211245169,-0.186881803
2015,4,16,1,0,-0.221384416,-0.312586474,-0.211246432,-0.186883553
2015,4,16,2,0,-0.2213881,-0.313588434,-0.212242029,-0.186885303
2015,4,16,3,0,-0.222378972,-0.313590393,-0.21224329,-0.186887053
2015,4,16,4,0,-0.222382652,-0.313592352,-0.212244552,-0.186888803
2015,4,16,5,0,-0.223373512,-0.314594311,-0.212245813,-0.186890553
2015,4,16,6,0,-0.224364365,-0.31459627,-0.213241402,-0.186892303
2015,4,16,7,0,-0.224368037,-0.314598229,-0.213242661,-0.18788694
2015,4,16,8,0,-0.225358879,-0.315600188,-0.214238245,-0.187888688
2015,4,16,9,0,-0.226349712,-0.315602147,-0.214239503,-0.187890436
2015,4,16,10,0,-0.227340539,-0.316604106,-0.216229402,-0.187892184
2015,4,16,11,0,-0.228331357,-0.316606065,-0.216230656,-0.187893932
2015,4,16,12,0,-0.228335014,-0.317608024,-0.216231911,-0.186902803
2015,4,16,13,0,-0.228338671,-0.317609984,-0.216233166,-0.186904553
2015,4,16,14,0,-0.228342328,-0.316611943,-0.21623442,-0.186906303
2015,4,16,15,0,-0.228345985,-0.317613902,-0.216235675,-0.186908053
2015,4,16,16,0,-0.228349642,-0.316615861,-0.21623693,-0.186909803
2015,4,16,17,0,-0.228353299,-0.31661782,-0.216238184,-0.186911553
2015,4,16,18,0,-0.228356956,-0.317619779,-0.216239439,-0.188899031
2015,4,16,19,0,-0.22934774,-0.316621738,-0.216240694,-0.188900777
2015,4,16,20,0,-0.229351394,-0.316623697,-0.216241948,-0.187909663
2015,4,16,21,0,-0.228367927,-0.316625656,-0.215248901,-0.187911411
2015,4,16,22,0,-0.228371584,-0.316627615,-0.215250157,-0.187913158
2015,4,16,23,0,-0.228375241,-0.316629574,-0.215251414,-0.187914906
2015,4,17,0,0,-0.229366006,-0.316631534,-0.21525267,-0.187916654
2015,4,17,1,0,-0.22936966,-0.316633493,-0.215253926,-0.187918402
2015,4,17,2,0,-0.229373313,-0.317635452,-0.215255183,-0.18792015
2015,4,17,3,0,-0.229376966,-0.317637411,-0.215256439,-0.187921898
2015,4,17,4,0,-0.230367712,-0.31763937,-0.216251985,-0.187923646
2015,4,17,5,0,-0.231358451,-0.318641329,-0.21625324,-0.187925394
2015,4,17,6,0,-0.232349182,-0.318643288,-0.216254495,-0.187927142
2015,4,17,7,0,-0.233339905,-0.318645247,-0.216255749,-0.18792889
2015,4,17,8,0,-0.234330621,-0.318647206,-0.216257004,-0.187930637
2015,4,17,9,0,-0.234334255,-0.318649165,-0.216258259,-0.186939553
2015,4,17,10,0,-0.234337889,-0.318651125,-0.216259513,-0.186941303
2015,4,17,11,0,-0.233354457,-0.318653084,-0.216260768,-0.186943053
2015,4,17,12,0,-0.234345157,-0.318655043,-0.215267746,-0.185951977
2015,4,17,13,0,-0.234348792,-0.318657002,-0.215269002,-0.18595373
2015,4,17,14,0,-0.233365371,-0.317658961,-0.215270258,-0.18496266
2015,4,17,15,0,-0.233369009,-0.31766092,-0.214277243,-0.183971595
2015,4,17,16,0,-0.232385599,-0.316662879,-0.213284231,-0.182980534
2015,4,17,17,0,-0.231402197,-0.315664838,-0.212291223,-0.181989477
2015,4,17,18,0,-0.230418803,-0.315666797,-0.211298218,-0.181991237
2015,4,17,19,0,-0.229435417,-0.315668756,-0.211299481,-0.181000187
2015,4,17,20,0,-0.22943907,-0.315670715,-0.211300744,-0.181994759
2015,4,17,21,0,-0.229442723,-0.315672675,-0.211302007,-0.181996519
2015,4,17,22,0,-0.229446376,-0.315674634,-0.21130327,-0.18199828
2015,4,17,23,0,-0.229450029,-0.316676593,-0.211304533,-0.18200004
2015,4,18,0,0,-0.229453683,-0.316678552,-0.211305796,-0.182994601
2015,4,18,1,0,-0.230444349,-0.317680511,-0.211307059,-0.18299636
2015,4,18,2,0,-0.230447998,-0.31768247,-0.211308322,-0.182998118
2015,4,18,3,0,-0.231438653,-0.318684429,-0.211309585,-0.183992671
2015,4,18,4,0,-0.231442299,-0.318686388,-0.211310848,-0.184987219
2015,4,18,5,0,-0.232432942,-0.319688347,-0.212306359,-0.184988974
2015,4,18,6,0,-0.233423578,-0.319690306,-0.212307621,-0.185983516
2015,4,18,7,0,-0.234414206,-0.320692265,-0.213303127,-0.185985268
2015,4,18,8,0,-0.23441784,-0.320694225,-0.214298629,-0.186979804
2015,4,18,9,0,-0.235408457,-0.321696184,-0.214299887,-0.186981554
2015,4,18,10,0,-0.236399066,-0.322698143,-0.215295385,-0.186983304
2015,4,18,11,0,-0.237389668,-0.322700102,-0.216290879,-0.187977831
2015,4,18,12,0,-0.238380261,-0.323702061,-0.21728637,-0.187979579
2015,4,18,13,0,-0.23838388,-0.32370402,-0.217287623,-0.187981327
2015,4,18,14,0,-0.239374463,-0.324705979,-0.217288876,-0.188975846
2015,4,18,15,0,-0.240365038,-0.324707938,-0.21828436,-0.188977591
2015,4,18,16,0,-0.240368649,-0.325709897,-0.218285611,-0.188979337
2015,4,18,17,0,-0.241359212,-0.325711856,-0.219281091,-0.189973848
2015,4,18,18,0,-0.24136282,-0.326713816,-0.220276566,-0.190968354
2015,4,18,19,0,-0.242353372,-0.327715775,-0.220277814,-0.190970095
2015,4,18,20,0,-0.243343916,-0.327717734,-0.221273285,-0.191964595
2015,4,18,21,0,-0.244334453,-0.328719693,-0.221274531,-0.191966335
2015,4,18,22,0,-0.245324982,-0.329721652,-0.221275777,-0.192960828
2015,4,18,23,0,-0.245328575,-0.329723611,-0.222271241,-0.192962565
2015,4,19,0,0,-0.246319092,-0.33072557,-0.222272486,-0.193957053
2015,4,19,1,0,-0.246322681,-0.330727529,-0.223267945,-0.193958788
2015,4,19,2,0,-0.247313187,-0.331729488,-0.223269187,-0.193960523
2015,4,19,3,0,-0.247316772,-0.331731447,-0.22327043,-0.193962258
2015,4,19,4,0,-0.248307266,-0.332733406,-0.223271673,-0.194956735
2015,4,19,5,0,-0.248310847,-0.332735366,-0.223272916,-0.194958468
2015,4,19,6,0,-0.249301331,-0.332737325,-0.224268365,-0.194960201
2015,4,19,7,0,-0.249304908,-0.333739284,-0.224269606,-0.195954669
2015,4,19,8,0,-0.249308485,-0.333741243,-0.224270847,-0.194963667
2015,4,19,9,0,-0.250298953,-0.333743202,-0.225266289,-0.195958131
2015,4,19,10,0,-0.250302526,-0.334745161,-0.225267528,-0.195959862
2015,4,19,11,0,-0.251292983,-0.33574712,-0.226262965,-0.195961593
2015,4,19,12,0,-0.251296552,-0.335749079,-0.226264203,-0.1949706
2015,4,19,13,0,-0.251300122,-0.336751038,-0.226265441,-0.195965055
2015,4,19,14,0,-0.252290563,-0.336752997,-0.227260871,-0.195966786
2015,4,19,15,0,-0.252294129,-0.336754957,-0.227262107,-0.196961236
2015,4,19,16,0,-0.253284559,-0.336756916,-0.228257533,-0.197955681
2015,4,19,17,0,-0.253288121,-0.336758875,-0.228258767,-0.197957407
2015,4,19,18,0,-0.25427854,-0.337760834,-0.229254187,-0.197959134
2015,4,19,19,0,-0.254282098,-0.337762793,-0.230249604,-0.19994628
2015,4,19,20,0,-0.255272505,-0.338764752,-0.230250835,-0.199948003
2015,4,19,21,0,-0.256262904,-0.338766711,-0.231246247,-0.199949725
2015,4,19,22,0,-0.257253297,-0.33976867,-0.231247476,-0.201936855
2015,4,19,23,0,-0.258243681,-0.339770629,-0.232242883,-0.201938573
2015,4,20,0,0,-0.259234058,-0.340772588,-0.23224411,-0.202932991
2015,4,20,1,0,-0.260224427,-0.340774547,-0.233239512,-0.202934707
2015,4,20,2,0,-0.261214789,-0.341776507,-0.233240738,-0.203929118
2015,4,20,3,0,-0.26121832,-0.342778466,-0.233241964,-0.204923525
2015,4,20,4,0,-0.26220867,-0.342780425,-0.23324319,-0.204925237
2015,4,20,5,0,-0.263199013,-0.343782384,-0.234238583,-0.205919637
2015,4,20,6,0,-0.265176159,-0.343784343,-0.234239807,-0.206914034
2015,4,20,7,0,-0.265179675,-0.344786302,-0.235235195,-0.205923057
2015,4,20,8,0,-0.266169995,-0.345788261,-0.235236418,-0.206917449
2015,4,20,9,0,-0.268147106,-0.34679022,-0.236231801,-0.207911837
2015,4,20,10,0,-0.269137407,-0.347792179,-0.238221339,-0.207913543
2015,4,20,11,0,-0.2701277,-0.348794138,-0.239216714,-0.207915249
2015,4,20,12,0,-0.271117986,-0.349796097,-0.240212085,-0.208909628
2015,4,20,13,0,-0.271121479,-0.350798057,-0.2402133,-0.208911332
2015,4,20,14,0,-0.272111753,-0.350800016,-0.240214514,-0.208913035
2015,4,20,15,0,-0.273102019,-0.351801975,-0.240215728,-0.208914739
2015,4,20,16,0,-0.274092278,-0.352803934,-0.241211091,-0.209909108
2015,4,20,17,0,-0.275082529,-0.353805893,-0.24220645,-0.210903472
2015,4,20,18,0,-0.276072773,-0.353807852,-0.243201806,-0.211897833
2015,4,20,19,0,-0.277063008,-0.353809811,-0.243203015,-0.212892189
2015,4,20,20,0,-0.278053237,-0.35481177,-0.243204225,-0.213886541
2015,4,20,21,0,-0.280030211,-0.355813729,-0.244199574,-0.214880889
2015,4,20,22,0,-0.28003367,-0.355815688,-0.244200781,-0.21488258
2015,4,20,23,0,-0.281023876,-0.356817648,-0.244201989,-0.215876921
2015,4,21,0,0,-0.281027331,-0.356819607,-0.244203196,-0.21587861
2015,4,21,1,0,-0.281030786,-0.357821566,-0.244204404,-0.216872945
2015,4,21,2,0,-0.282020976,-0.357823525,-0.245199743,-0.216874632
2015,4,21,3,0,-0.283011159,-0.358825484,-0.244206819,-0.216876318
2015,4,21,4,0,-0.283014606,-0.358827443,-0.244208026,-0.217870645
2015,4,21,5,0,-0.283018054,-0.358829402,-0.244209234,-0.21787233
2015,4,21,6,0,-0.283021501,-0.359831361,-0.244210441,-0.217874014
2015,4,21,7,0,-0.284011665,-0.35983332,-0.245205772,-0.217875699
2015,4,21,8,0,-0.285001821,-0.360835279,-0.246201099,-0.217877383
2015,4,21,9,0,-0.285991969,-0.361837238,-0.246202304,-0.218871697
2015,4,21,10,0,-0.285995405,-0.361839198,-0.249185862,-0.21887338
2015,4,21,11,0,-0.286985542,-0.361841157,-0.250181178,-0.219867687
2015,4,21,12,0,-0.287975672,-0.361843116,-0.250182375,-0.219869368
2015,4,21,13,0,-0.288965793,-0.361845075,-0.250183573,-0.220863669
2015,4,21,14,0,-0.289955907,-0.362847034,-0.251178882,-0.220865347
2015,4,21,15,0,-0.290946014,-0.362848993,-0.252174187,-0.221859642
2015,4,21,16,0,-0.291936112,-0.362850952,-0.252175381,-0.222853933
2015,4,21,17,0,-0.292926204,-0.362852911,-0.253170682,-0.22384822
2015,4,21,18,0,-0.293916287,-0.36285487,-0.254165979,-0.223849891
2015,4,21,19,0,-0.295893033,-0.362856829,-0.25416717,-0.223851563
2015,4,21,20,0,-0.296883098,-0.362858788,-0.25416836,-0.224845841
2015,4,21,21,0,-0.297873155,-0.362860748,-0.254169551,-0.225840115
2015,4,21,22,0,-0.296889886,-0.362862707,-0.254170741,-0.226834385
2015,4,21,23,0,-0.296893281,-0.362864666,-0.254171932,-0.226836051
2015,4,22,0,0,-0.296896675,-0.362866625,-0.254173123,-0.225845118
2015,4,22,1,0,-0.296900069,-0.362868584,-0.254174313,-0.225846786
2015,4,22,2,0,-0.296903463,-0.362870543,-0.253181413,-0.225848454
2015,4,22,3,0,-0.295920218,-0.362872502,-0.253182605,-0.226842713
2015,4,22,4,0,-0.295923616,-0.362874461,-0.253183797,-0.226844378
2015,4,22,5,0,-0.295927014,-0.36387642,-0.252190903,-0.225853457
2015,4,22,6,0,-0.295930412,-0.362878379,-0.252192097,-0.225855124
2015,4,22,7,0,-0.294947185,-0.362880339,-0.252193291,-0.225856792
2015,4,22,8,0,-0.294950587,-0.363882298,-0.252194485,-0.22585846
2015,4,22,9,0,-0.295940606,-0.363884257,-0.253189759,-0.225860127
2015,4,22,10,0,-0.29495739,-0.364886216,-0.254185029,-0.224869218
2015,4,22,11,0,-0.295947402,-0.364888175,-0.254186219,-0.225863462
2015,4,22,12,0,-0.2959508,-0.364890134,-0.25418741,-0.226857703
2015,4,22,13,0,-0.296940799,-0.364892093,-0.254188601,-0.226859368
2015,4,22,14,0,-0.296944194,-0.364894052,-0.255183862,-0.226861034
2015,4,22,15,0,-0.297934182,-0.364896011,-0.255185051,-0.228847831
2015,4,22,16,0,-0.298924163,-0.36489797,-0.256180308,-0.228849493
2015,4,22,17,0,-0.299914136,-0.364899929,-0.256181495,-0.228851154
2015,4,22,18,0,-0.300904101,-0.364901889,-0.257176747,-0.229845375
2015,4,22,19,0,-0.301894059,-0.364903848,-0.257177932,-0.230839592
2015,4,22,20,0,-0.301897434,-0.364905807,-0.257179118,-0.230841249
2015,4,22,21,0,-0.302887381,-0.364907766,-0.256186244,-0.23183546
2015,4,22,22,0,-0.301904185,-0.364909725,-0.256187432,-0.230844563
2015,4,22,23,0,-0.300920996,-0.364911684,-0.255194563,-0.23084622
2015,4,23,0,0,-0.299937815,-0.364913643,-0.255195752,-0.230847877
2015,4,23,1,0,-0.298954642,-0.365915602,-0.254202888,-0.229856989
2015,4,23,2,0,-0.297971476,-0.365917561,-0.253210028,-0.229858649
2015,4,23,3,0,-0.29600177,-0.36491952,-0.252217171,-0.228867767
2015,4,23,4,0,-0.295018623,-0.36492148,-0.252218365,-0.228869428
2015,4,23,5,0,-0.294035484,-0.364923439,-0.251225513,-0.22887109
2015,4,23,6,0,-0.29403889,-0.364925398,-0.251226709,-0.228872751
2015,4,23,7,0,-0.294042295,-0.364927357,-0.251227904,-0.228874412
2015,4,23,8,0,-0.294045701,-0.364929316,-0.2512291,-0.228876074
2015,4,23,9,0,-0.295035632,-0.365931275,-0.251230296,-0.227885207
2015,4,23,10,0,-0.296025556,-0.365933234,-0.254213604,-0.229871922
2015,4,23,11,0,-0.297015472,-0.365935193,-0.254214794,-0.228881058
2015,4,23,12,0,-0.29800538,-0.365937152,-0.254215985,-0.230867762
2015,4,23,13,0,-0.299981791,-0.365939111,-0.255211208,-0.232854459
2015,4,23,14,0,-0.301958187,-0.36594107,-0.256206428,-0.232856112
2015,4,23,15,0,-0.303934568,-0.36594303,-0.257201644,-0.232857765
2015,4,23,16,0,-0.301964938,-0.365944989,-0.258196857,-0.234844444
2015,4,23,17,0,-0.305914293,-0.365946948,-0.259192066,-0.236831115
2015,4,23,18,0,-0.307890636,-0.365948907,-0.260187272,-0.237825269
2015,4,23,19,0,-0.309866963,-0.365950866,-0.261182475,-0.237826911
2015,4,23,20,0,-0.311843275,-0.366952825,-0.261183654,-0.238821058
2015,4,23,21,0,-0.312833092,-0.366954784,-0.261184833,-0.239815201
2015,4,23,22,0,-0.313822902,-0.366956743,-0.261186012,-0.239816839
2015,4,23,23,0,-0.314812703,-0.366958702,-0.260193175,-0.240810976
2015,4,24,0,0,-0.314816029,-0.366960661,-0.260194355,-0.240812612
2015,4,24,1,0,-0.314819355,-0.36696262,-0.260195536,-0.240814248
2015,4,24,2,0,-0.315809141,-0.36696458,-0.260196716,-0.240815884
2015,4,24,3,0,-0.315812463,-0.366966539,-0.260197897,-0.24081752
2015,4,24,4,0,-0.314829332,-0.366968498,-0.260199077,-0.240819156
2015,4,24,5,0,-0.314832657,-0.367970457,-0.260200258,-0.241813277
2015,4,24,6,0,-0.314835983,-0.367972416,-0.260201438,-0.240822428
2015,4,24,7,0,-0.314839309,-0.367974375,-0.260202619,-0.240824063
2015,4,24,8,0,-0.315829072,-0.367976334,-0.260203799,-0.241818179
2015,4,24,9,0,-0.316818828,-0.368978293,-0.261198979,-0.240827335
2015,4,24,10,0,-0.316822146,-0.368980252,-0.264182148,-0.241821447
2015,4,24,11,0,-0.317811891,-0.369982211,-0.264183322,-0.242815554
2015,4,24,12,0,-0.318801628,-0.369984171,-0.264184496,-0.243809657
2015,4,24,13,0,-0.319791357,-0.36998613,-0.265179662,-0.244803755
2015,4,24,14,0,-0.320781079,-0.369988089,-0.266174824,-0.245797849
2015,4,24,15,0,-0.321770793,-0.369990048,-0.267169983,-0.24679194
2015,4,24,16,0,-0.323746907,-0.369992007,-0.267171152,-0.248778488
2015,4,24,17,0,-0.324736602,-0.369993966,-0.268166306,-0.248780107
2015,4,24,18,0,-0.32671269,-0.370995925,-0.269161456,-0.248781726
2015,4,24,19,0,-0.327702366,-0.370997884,-0.269162621,-0.250768258
2015,4,24,20,0,-0.328692034,-0.370999843,-0.270157767,-0.251762327
2015,4,24,21,0,-0.329681695,-0.371001802,-0.270158931,-0.252756392
2015,4,24,22,0,-0.330671348,-0.371003761,-0.270160094,-0.252758002
2015,4,24,23,0,-0.331660994,-0.371005721,-0.270161258,-0.253752061
2015,4,25,0,0,-0.331664255,-0.37100768,-0.270162422,-0.253753669
2015,4,25,1,0,-0.332653889,-0.372009639,-0.270163585,-0.253755278
2015,4,25,2,0,-0.332657146,-0.372011598,-0.270164749,-0.253756886
2015,4,25,3,0,-0.333646769,-0.372013557,-0.270165913,-0.254750934
2015,4,25,4,0,-0.333650022,-0.372015516,-0.270167076,-0.254752541
2015,4,25,5,0,-0.333653275,-0.372017475,-0.312908734,-0.254754147
2015,4,25,6,0,-0.334642883,-0.372019434,-0.312909825,-0.254755754
2015,4,25,7,0,-0.333659782,-0.373021393,-0.311916954,-0.25475736
2015,4,25,8,0,-0.333663035,-0.373023352,-0.272159651,-0.254758966
2015,4,25,9,0,-0.334652631,-0.374025311,-0.273154769,-0.254760573
2015,4,25,10,0,-0.33564222,-0.375027271,-0.276137797,-0.255754604
2015,4,25,11,0,-0.335645465,-0.37502923,-0.277132906,-0.256748631
2015,4,25,12,0,-0.335648711,-0.375031189,-0.276140105,-0.256750233
2015,4,25,13,0,-0.336638284,-0.376033148,-0.27713521,-0.257744253
2015,4,25,14,0,-0.33762785,-0.376035107,-0.277136361,-0.258738269
2015,4,25,15,0,-0.339603728,-0.376037066,-0.278131461,-0.259732281
2015,4,25,16,0,-0.340593274,-0.376039025,-0.278132612,-0.260726289
2015,4,25,17,0,-0.341582813,-0.377040984,-0.279127707,-0.261720293
2015,4,25,18,0,-0.342572345,-0.377042943,-0.280122798,-0.262714292
2015,4,25,19,0,-0.343561868,-0.377044902,-0.280123945,-0.263708287
2015,4,25,20,0,-0.344551385,-0.377046862,-0.281119032,-0.263709875
2015,4,25,21,0,-0.345540893,-0.377048821,-0.281120177,-0.264703863
2015,4,25,22,0,-0.345544101,-0.37705078,-0.281121322,-0.264705449
2015,4,25,23,0,-0.346533598,-0.378052739,-0.280128532,-0.264707034
2015,4,26,0,0,-0.345550516,-0.377054698,-0.280129679,-0.264708619
2015,4,26,1,0,-0.345553723,-0.378056657,-0.280130826,-0.264710205
2015,4,26,2,0,-0.345556931,-0.378058616,-0.279138043,-0.263719399
2015,4,26,3,0,-0.344573864,-0.378060575,-0.279139192,-0.263720986
2015,4,26,4,0,-0.344577076,-0.378062534,-0.27914034,-0.263722574
2015,4,26,5,0,-0.34359402,-0.378064493,-0.279141489,-0.263724161
2015,4,26,6,0,-0.343597236,-0.379066452,-0.279142637,-0.263725749
2015,4,26,7,0,-0.343600451,-0.379068412,-0.279143786,-0.263727336
2015,4,26,8,0,-0.343603666,-0.378070371,-0.278151015,-0.263728923
2015,4,26,9,0,-0.341634378,-0.37707233,-0.277158247,-0.263730511
2015,4,26,10,0,-0.340651354,-0.375074289,-0.274177651,-0.26174735
2015,4,26,11,0,-0.339668337,-0.374076248,-0.271197064,-0.26075657
2015,4,26,12,0,-0.338685327,-0.374078207,-0.267222575,-0.258773425
2015,4,26,13,0,-0.335729853,-0.374080166,-0.2632481,-0.254805552
2015,4,26,14,0,-0.332774401,-0.374082125,-0.261261456,-0.251830062
2015,4,26,15,0,-0.329818973,-0.374084084,-0.25927482,-0.249846948
2015,4,26,16,0,-0.326863567,-0.374086043,-0.25728819,-0.247863843
2015,4,26,17,0,-0.323908184,-0.374088003,-0.256295471,-0.245880746
2015,4,26,18,0,-0.321939042,-0.374089962,-0.255302756,-0.244890014
2015,4,26,19,0,-0.320956127,-0.374091921,-0.254310044,-0.243899287
2015,4,26,20,0,-0.319973221,-0.37309388,-0.254311235,-0.242908563
2015,4,26,21,0,-0.318990321,-0.374095839,-0.253318528,-0.241917844
2015,4,26,22,0,-0.318993632,-0.373097798,-0.25331972,-0.241919478
2015,4,26,23,0,-0.318010744,-0.373099757,-0.253320912,-0.241921112
2015,4,27,0,0,-0.318014058,-0.373101716,-0.253322104,-0.240930402
2015,4,27,1,0,-0.318017373,-0.373103675,-0.253323297,-0.240932038
2015,4,27,2,0,-0.3170345,-0.373105634,-0.253324489,-0.239941334
2015,4,27,3,0,-0.317037818,-0.373107593,-0.253325681,-0.239942972
2015,4,27,4,0,-0.317041136,-0.373109553,-0.253326874,-0.23994461
2015,4,27,5,0,-0.317044454,-0.373111512,-0.253328066,-0.239946248
2015,4,27,6,0,-0.317047772,-0.373113471,-0.253329258,-0.239947886
2015,4,27,7,0,-0.31705109,-0.37311543,-0.253330451,-0.238957194
2015,4,27,8,0,-0.317054408,-0.373117389,-0.253331643,-0.238958835
2015,4,27,9,0,-0.317057726,-0.372119348,-0.253332835,-0.238960475
2015,4,27,10,0,-0.316074888,-0.371121307,-0.253334028,-0.238962115
2015,4,27,11,0,-0.31607821,-0.370123266,-0.251347472,-0.235986792
2015,4,27,12,0,-0.315095383,-0.370125225,-0.249360923,-0.232019162
2015,4,27,13,0,-0.31312642,-0.371127184,-0.24638051,-0.22805155
2015,4,27,14,0,-0.31017133,-0.371129143,-0.244393976,-0.226068584
2015,4,27,15,0,-0.3082024,-0.370131103,-0.243401317,-0.224085626
2015,4,27,16,0,-0.306233486,-0.370133062,-0.241414795,-0.223094987
2015,4,27,17,0,-0.304264587,-0.369135021,-0.241416007,-0.222104353
2015,4,27,18,0,-0.302295703,-0.36713698,-0.239429495,-0.221113723
2015,4,27,19,0,-0.299340713,-0.363138939,-0.235455269,-0.21615388
2015,4,27,20,0,-0.292441272,-0.359140898,-0.227505621,-0.19829413
2015,4,27,21,0,-0.276666857,-0.351142857,-0.199678857,-0.167534557
2015,4,27,22,0,-0.251031459,-0.334144816,-0.163901344,-0.138759711
2015,4,27,23,0,-0.164257645,-0.299146775,-0.147007174,-0.132807789
2015,4,28,0,0,-0.146511702,-0.270148734,-0.14402699,-0.132809656
2015,4,28,1,0,-0.144543481,-0.256150694,-0.144028368,-0.132811522
2015,4,28,2,0,-0.144547465,-0.252152653,-0.147011291,-0.133805677
2015,4,28,3,0,-0.146523633,-0.251154612,-0.149994205,-0.134799829
2015,4,28,4,0,-0.152444135,-0.251156571,-0.153970954,-0.136786261
2015,4,28,5,0,-0.159350676,-0.25115853,-0.15794769,-0.138772685
2015,4,28,6,0,-0.166257164,-0.253160489,-0.16093057,-0.140759101
2015,4,28,7,0,-0.170205369,-0.255162448,-0.163913439,-0.142745508
2015,4,28,8,0,-0.173167472,-0.258164407,-0.166896299,-0.145724183
2015,4,28,9,0,-0.176129552,-0.260166366,-0.168885312,-0.147710571
2015,4,28,10,0,-0.179091609,-0.263168325,-0.172861988,-0.149696951
2015,4,28,11,0,-0.182053643,-0.265170284,-0.175844818,-0.150691051
2015,4,28,12,0,-0.185015654,-0.266172244,-0.177833805,-0.153669684
2015,4,28,13,0,-0.186991589,-0.269174203,-0.179822786,-0.155656039
2015,4,28,14,0,-0.190939608,-0.272176162,-0.182805588,-0.153673328
2015,4,28,15,0,-0.194887597,-0.274178121,-0.185788381,-0.16359777
2015,4,28,16,0,-0.199821596,-0.27718008,-0.188771163,-0.16558409
2015,4,28,17,0,-0.202783482,-0.280182039,-0.190760112,-0.167570402
2015,4,28,18,0,-0.203773276,-0.283183998,-0.193742876,-0.170548961
2015,4,28,19,0,-0.204763063,-0.285185957,-0.195731809,-0.172535254
2015,4,28,20,0,-0.207724895,-0.287187916,-0.197720736,-0.173529288
2015,4,28,21,0,-0.209700681,-0.290189875,-0.199709656,-0.173531067
2015,4,28,22,0,-0.211676453,-0.291191834,-0.200704754,-0.175517341
2015,4,28,23,0,-0.212666194,-0.292193794,-0.201699849,-0.176511362
2015,4,29,0,0,-0.214641938,-0.293195753,-0.202694941,-0.177505378
2015,4,29,1,0,-0.216617668,-0.295197712,-0.202696219,-0.17849939
2015,4,29,2,0,-0.217607378,-0.296199671,-0.203691306,-0.179493398
2015,4,29,3,0,-0.219583081,-0.29720163,-0.204686389,-0.180487401
2015,4,29,4,0,-0.220572772,-0.298203589,-0.205681468,-0.1814814
2015,4,29,5,0,-0.221562456,-0.299205548,-0.206676545,-0.181483163
2015,4,29,6,0,-0.222552132,-0.300207507,-0.206677816,-0.182477156
2015,4,29,7,0,-0.2235418,-0.301209466,-0.207672888,-0.182478917
2015,4,29,8,0,-0.224531461,-0.302211425,-0.208667956,-0.183472903
2015,4,29,9,0,-0.225521114,-0.301213385,-0.208669224,-0.183474662
2015,4,29,10,0,-0.224538813,-0.298215344,-0.206682902,-0.180499755
2015,4,29,11,0,-0.215668763,-0.289217303,-0.197740036,-0.165618223
2015,4,29,12,0,-0.19792509,-0.271219262,-0.178859285,-0.143791232
2015,4,29,13,0,-0.171307896,-0.250221221,-0.15302207,-0.127917626
2015,4,29,14,0,-0.154550489,-0.23322318,-0.1391104,-0.118989582
2015,4,29,15,0,-0.149624664,-0.224225139,-0.13513664,-0.115022633
2015,4,29,16,0,-0.144698877,-0.219227098,-0.135138033,-0.115024537
2015,4,29,17,0,-0.138787181,-0.211229057,-0.131164294,-0.106096578
2015,4,29,18,0,-0.132875531,-0.204231016,-0.124209224,-0.099153066
2015,4,29,19,0,-0.129921744,-0.200232975,-0.121229297,-0.097170598
2015,4,29,20,0,-0.12696798,-0.199234935,-0.121230713,-0.09717254
2015,4,29,21,0,-0.125986101,-0.199236894,-0.121232129,-0.097174483
2015,4,29,22,0,-0.125990158,-0.199238853,-0.12222732,-0.100153014
2015,4,29,23,0,-0.125994215,-0.202240812,-0.125210054,-0.102139339
2015,4,30,0,0,-0.125998272,-0.205242771,-0.129186548,-0.10611004
2015,4,30,1,0,-0.127974161,-0.20824473,-0.133163029,-0.108096343
2015,4,30,2,0,-0.129950036,-0.211246689,-0.137139497,-0.111074827
2015,4,30,3,0,-0.131925895,-0.213248648,-0.141115951,-0.114053297
2015,4,30,4,0,-0.133901738,-0.216250607,-0.145092392,-0.116039571
2015,4,30,5,0,-0.135877567,-0.219252566,-0.148075056,-0.119018018
2015,4,30,6,0,-0.138839277,-0.222254526,-0.15105771,-0.121004273
2015,4,30,7,0,-0.140815071,-0.225256485,-0.155034114,-0.12299052
2015,4,30,8,0,-0.14279085,-0.227258444,-0.158016746,-0.123984583
