yyyy,mo,dd,hh,mm,period,start_date,ICOS_precip,I_av_mm,I_CI_min_mm,I_CI_max_mm,I_SE_min_mm,I_SE_max_mm
2016,9,6,17,0,29,5.9.2016 10:30,0,0,0,0,0,0
2016,9,6,17,30,29,5.9.2016 10:30,0,0,0,0,0,0
2016,9,6,18,0,29,5.9.2016 10:30,0,0,0,0,0,0
2016,9,6,18,30,29,5.9.2016 10:30,0,0,0,0,0,0
2016,9,6,19,0,29,5.9.2016 10:30,0,0,0,0,0,0
2016,9,6,19,30,29,5.9.2016 10:30,0,0,0,0,0,0
2016,9,6,20,0,29,5.9.2016 10:30,0,0,0,0,0,0
2016,9,6,20,30,29,5.9.2016 10:30,0,0,0,0,0,0
2016,9,6,21,0,29,5.9.2016 10:30,0,0,0,0,0,0
2016,9,6,21,30,29,5.9.2016 10:30,0,0,0,0,0,0
2016,9,6,22,0,29,5.9.2016 10:30,0,0,0,0,0,0
2016,9,6,22,30,29,5.9.2016 10:30,0,0,0,0,0,0
2016,9,6,23,0,29,5.9.2016 10:30,0,0,0,0,0,0
2016,9,6,23,30,29,5.9.2016 10:30,0,0,0,0,0,0
2016,9,7,0,0,29,5.9.2016 10:30,0,0,0,0,0,0
2016,9,7,0,30,29,5.9.2016 10:30,0,0,0,0,0,0
2016,9,7,1,0,29,5.9.2016 10:30,0,0,0,0,0,0
2016,9,7,1,30,29,5.9.2016 10:30,0,0,0,0,0,0
2016,9,7,2,0,29,5.9.2016 10:30,0,0,0,0,0,0
2016,9,7,2,30,29,5.9.2016 10:30,0,0,0,0,0,0
2016,9,7,3,0,29,5.9.2016 10:30,0,0,0,0,0,0
2016,9,7,3,30,29,5.9.2016 10:30,0,0,0,0,0,0
2016,9,7,4,0,29,5.9.2016 10:30,0,0,0,0,0,0
2016,9,7,4,30,29,5.9.2016 10:30,0,0,0,0,0,0
2016,9,7,5,0,29,5.9.2016 10:30,0,0,0,0,0,0
2016,9,7,5,30,29,5.9.2016 10:30,0,0,0,0,0,0
2016,9,7,6,0,29,5.9.2016 10:30,0,0,0,0,0,0
2016,9,7,6,30,29,5.9.2016 10:30,0,0,0,0,0,0
2016,9,7,7,0,29,5.9.2016 10:30,0,0,0,0,0,0
2016,9,7,7,30,29,5.9.2016 10:30,0,0,0,0,0,0
2016,9,7,8,0,29,5.9.2016 10:30,0,0,0,0,0,0
2016,9,7,8,30,30,7.9.2016 8:40,2.05,0.533,0.533,0.533,0.533,0.533
2016,9,7,9,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,7,9,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,7,10,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,7,10,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,7,11,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,7,11,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,7,12,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,7,12,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,7,13,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,7,13,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,7,14,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,7,14,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,7,15,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,7,15,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,7,16,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,7,16,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,7,17,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,7,17,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,7,18,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,7,18,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,7,19,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,7,19,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,7,20,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,7,20,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,7,21,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,7,21,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,7,22,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,7,22,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,7,23,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,7,23,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,8,0,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,8,0,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,8,1,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,8,1,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,8,2,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,8,2,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,8,3,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,8,3,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,8,4,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,8,4,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,8,5,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,8,5,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,8,6,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,8,6,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,8,7,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,8,7,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,8,8,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,8,8,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,8,9,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,8,9,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,8,10,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,8,10,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,8,11,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,8,11,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,8,12,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,8,12,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,8,13,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,8,13,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,8,14,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,8,14,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,8,15,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,8,15,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,8,16,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,8,16,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,8,17,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,8,17,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,8,18,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,8,18,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,8,19,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,8,19,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,8,20,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,8,20,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,8,21,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,8,21,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,8,22,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,8,22,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,8,23,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,8,23,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,9,0,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,9,0,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,9,1,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,9,1,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,9,2,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,9,2,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,9,3,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,9,3,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,9,4,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,9,4,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,9,5,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,9,5,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,9,6,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,9,6,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,9,7,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,9,7,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,9,8,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,9,8,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,9,9,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,9,9,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,9,10,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,9,10,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,9,11,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,9,11,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,9,12,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,9,12,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,9,13,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,9,13,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,9,14,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,9,14,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,9,15,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,9,15,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,9,16,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,9,16,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,9,17,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,9,17,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,9,18,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,9,18,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,9,19,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,9,19,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,9,20,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,9,20,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,9,21,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,9,21,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,9,22,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,9,22,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,9,23,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,9,23,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,10,0,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,10,0,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,10,1,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,10,1,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,10,2,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,10,2,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,10,3,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,10,3,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,10,4,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,10,4,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,10,5,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,10,5,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,10,6,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,10,6,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,10,7,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,10,7,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,10,8,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,10,8,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,10,9,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,10,9,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,10,10,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,10,10,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,10,11,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,10,11,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,10,12,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,10,12,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,10,13,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,10,13,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,10,14,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,10,14,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,10,15,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,10,15,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,10,16,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,10,16,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,10,17,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,10,17,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,10,18,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,10,18,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,10,19,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,10,19,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,10,20,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,10,20,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,10,21,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,10,21,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,10,22,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,10,22,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,10,23,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,10,23,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,11,0,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,11,0,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,11,1,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,11,1,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,11,2,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,11,2,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,11,3,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,11,3,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,11,4,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,11,4,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,11,5,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,11,5,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,11,6,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,11,6,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,11,7,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,11,7,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,11,8,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,11,8,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,11,9,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,11,9,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,11,10,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,11,10,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,11,11,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,11,11,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,11,12,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,11,12,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,11,13,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,11,13,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,11,14,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,11,14,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,11,15,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,11,15,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,11,16,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,11,16,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,11,17,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,11,17,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,11,18,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,11,18,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,11,19,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,11,19,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,11,20,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,11,20,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,11,21,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,11,21,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,11,22,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,11,22,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,11,23,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,11,23,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,12,0,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,12,0,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,12,1,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,12,1,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,12,2,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,12,2,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,12,3,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,12,3,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,12,4,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,12,4,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,12,5,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,12,5,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,12,6,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,12,6,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,12,7,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,12,7,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,12,8,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,12,8,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,12,9,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,12,9,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,12,10,0,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,12,10,30,30,7.9.2016 8:40,0,0,0,0,0,0
2016,9,12,11,0,31,12.9.2016 11:00,2.07,0.5382,0.5382,0.5382,0.5382,0.5382
2016,9,12,11,30,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,12,12,0,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,12,12,30,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,12,13,0,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,12,13,30,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,12,14,0,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,12,14,30,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,12,15,0,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,12,15,30,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,12,16,0,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,12,16,30,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,12,17,0,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,12,17,30,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,12,18,0,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,12,18,30,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,12,19,0,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,12,19,30,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,12,20,0,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,12,20,30,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,12,21,0,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,12,21,30,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,12,22,0,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,12,22,30,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,12,23,0,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,12,23,30,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,13,0,0,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,13,0,30,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,13,1,0,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,13,1,30,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,13,2,0,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,13,2,30,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,13,3,0,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,13,3,30,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,13,4,0,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,13,4,30,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,13,5,0,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,13,5,30,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,13,6,0,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,13,6,30,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,13,7,0,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,13,7,30,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,13,8,0,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,13,8,30,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,13,9,0,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,13,9,30,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,13,10,0,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,13,10,30,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,13,11,0,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,13,11,30,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,13,12,0,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,13,12,30,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,13,13,0,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,13,13,30,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,13,14,0,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,13,14,30,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,13,15,0,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,13,15,30,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,13,16,0,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,13,16,30,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,13,17,0,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,13,17,30,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,13,18,0,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,13,18,30,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,13,19,0,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,13,19,30,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,13,20,0,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,13,20,30,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,13,21,0,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,13,21,30,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,13,22,0,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,13,22,30,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,13,23,0,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,13,23,30,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,14,0,0,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,14,0,30,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,14,1,0,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,14,1,30,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,14,2,0,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,14,2,30,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,14,3,0,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,14,3,30,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,14,4,0,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,14,4,30,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,14,5,0,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,14,5,30,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,14,6,0,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,14,6,30,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,14,7,0,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,14,7,30,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,14,8,0,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,14,8,30,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,14,9,0,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,14,9,30,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,14,10,0,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,14,10,30,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,14,11,0,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,14,11,30,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,14,12,0,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,14,12,30,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,14,13,0,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,14,13,30,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,14,14,0,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,14,14,30,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,14,15,0,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,14,15,30,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,14,16,0,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,14,16,30,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,14,17,0,31,12.9.2016 11:00,0,0,0,0,0,0
