yyyy,mo,dd,hh,mm,SH,SH_flag,SH_gapfilled,SH_gapfilled_flag,LE,LE_flag,LE_gapfilled,LE_gapfilled_flag,NEE,NEE_flag,NEE_gapfilled,NEE_gapfilled_flag
2015,9,27,12,30,193.74,0,193.74,0,142.89,0,142.89,0,-9.9505,0,-9.9505,0
2015,9,27,13,0,196.91,0,196.91,0,109.5,0,109.5,0,-13.395999999999999,0,-13.395999999999999,0
2015,9,27,13,30,57.146,0,57.146,0,132.22,0,132.22,0,-7.8565,0,-7.8565,0
2015,9,27,14,0,81.842,0,81.842,0,118.33,0,118.33,0,-8.8245,0,-8.8245,0
2015,9,27,14,30,-10.812000000000001,0,-10.812000000000001,0,81.714,0,81.714,0,-1.7985,0,-1.7985,0
2015,9,27,15,0,-23.739,0,-23.739,0,73.985,0,73.985,0,-1.7066,0,-1.7066,0
2015,9,27,15,30,-25.531999999999996,0,-25.531999999999996,0,61.056000000000004,0,61.056000000000004,0,-0.27748,0,-0.27748,0
2015,9,27,16,0,-22.596999999999998,0,-22.596999999999998,0,36.556999999999995,0,36.556999999999995,0,0.3203,0,0.3203,0
2015,9,27,16,30,-36.173,0,-36.173,0,41.388999999999996,0,41.388999999999996,0,1.1336,0,1.1336,0
2015,9,27,17,0,-56.736000000000004,0,-56.736000000000004,0,49.137,0,49.137,0,3.3457,0,3.3457,0
2015,9,27,17,30,-58.771,0,-58.771,0,24.752,0,24.752,0,2.4513,0,2.4513,0
2015,9,27,18,0,-74.51,0,-74.51,0,21.499000000000002,0,21.499000000000002,0,3.7423,0,3.7423,0
2015,9,27,18,30,-63.378,0,-63.378,0,12.325999999999999,0,12.325999999999999,0,3.6716,0,3.6716,0
2015,9,27,19,0,-58.756,0,-58.756,0,7.0386,0,7.0386,0,1.7849,0,1.7849,0
2015,9,27,19,30,-62.373000000000005,0,-62.373000000000005,0,3.6762,0,3.6762,0,3.2833,0,3.2833,0
2015,9,27,20,0,-66.703,0,-66.703,0,10.959000000000001,0,10.959000000000001,0,3.4743,0,3.4743,0
2015,9,27,20,30,-87.96600000000001,0,-87.96600000000001,0,16.71,0,16.71,0,4.7733,0,4.7733,0
2015,9,27,21,0,-76.414,0,-76.414,0,15.452,0,15.452,0,4.3329,0,4.3329,0
2015,9,27,21,30,-67.37899999999999,0,-67.37899999999999,0,9.4328,0,9.4328,0,2.6511,0,2.6511,0
2015,9,27,22,0,-84.167,0,-84.167,0,11.2,0,11.2,0,3.697,0,3.697,0
2015,9,27,22,30,-83.16799999999999,0,-83.16799999999999,0,5.7205,0,5.7205,0,3.2260000000000004,0,3.2260000000000004,0
2015,9,27,23,0,-66.20100000000001,0,-66.20100000000001,0,5.4569,0,5.4569,0,3.5623,0,3.5623,0
2015,9,27,23,30,-77.077,0,-77.077,0,0.80667,0,0.80667,0,4.5488,0,4.5488,0
2015,9,28,0,0,-70.72800000000001,0,-70.72800000000001,0,1.8185,0,1.8185,0,5.1902,0,5.1902,0
2015,9,28,0,30,-86.63,0,-86.63,0,-0.38788,0,-0.38788,0,6.0752,0,6.0752,0
2015,9,28,1,0,-75.294,0,-75.294,0,1.9503,0,1.9503,0,5.5074,0,5.5074,0
2015,9,28,1,30,-97.616,0,-97.616,0,-2.9002,0,-2.9002,0,7.5698,0,7.5698,0
2015,9,28,2,0,-73.582,0,-73.582,0,5.3484,0,5.3484,0,6.8471,0,6.8471,0
2015,9,28,2,30,-55.22,0,-55.22,0,4.0082,0,4.0082,0,4.7873,0,4.7873,0
2015,9,28,3,0,-70.928,0,-70.928,0,0.5841,0,0.5841,0,4.1511,0,4.1511,0
2015,9,28,3,30,-68.90100000000001,0,-68.90100000000001,0,-0.40125,0,-0.40125,0,2.6262,0,2.6262,0
2015,9,28,4,0,-99.402,0,-99.402,0,9.2759,0,9.2759,0,4.8879,0,4.8879,0
2015,9,28,4,30,-72.0,0,-72.0,0,3.094,0,3.094,0,4.2223,0,4.2223,0
2015,9,28,5,0,-56.785,0,-56.785,0,1.9715,0,1.9715,0,4.3193,0,4.3193,0
2015,9,28,5,30,-66.263,0,-66.263,0,-2.0235,0,-2.0235,0,3.0796,0,3.0796,0
2015,9,28,6,0,-63.826,0,-63.826,0,-1.396,0,-1.396,0,2.7947,0,2.7947,0
2015,9,28,6,30,-40.812,0,-40.812,0,3.5208,0,3.5208,0,2.0411,0,2.0411,0
2015,9,28,7,0,5.4082,0,5.4082,0,6.9291,0,6.9291,0,-1.2934,0,-1.2934,0
2015,9,28,7,30,35.077,0,35.077,0,13.647,0,13.647,0,-1.6957,0,-1.6957,0
2015,9,28,8,0,NaN,1,24.918000000000003,0,NaN,1,45.265,0,NaN,1,-3.7887,0
2015,9,28,8,30,111.29,0,111.29,0,38.093,0,38.093,0,-4.0282,0,-4.0282,0
2015,9,28,9,0,160.85,0,160.85,0,56.268,0,56.268,0,-9.4081,0,-9.4081,0
2015,9,28,9,30,148.06,0,148.06,0,65.135,0,65.135,0,-8.4168,0,-8.4168,0
2015,9,28,10,0,154.22,0,154.22,0,59.215,0,59.215,0,-6.983,0,-6.983,0
2015,9,28,10,30,140.02,0,140.02,0,80.91199999999999,0,80.91199999999999,0,-6.7620000000000005,0,-6.7620000000000005,0
2015,9,28,11,0,155.49,0,155.49,0,83.6,0,83.6,0,-9.0477,0,-9.0477,0
2015,9,28,11,30,196.91,0,196.91,0,119.31,0,119.31,0,-11.652999999999999,0,-11.652999999999999,0
2015,9,28,12,0,208.69,0,208.69,0,85.23700000000001,0,85.23700000000001,0,-10.112,0,-10.112,0
2015,9,28,12,30,140.26,0,140.26,0,99.76100000000001,0,99.76100000000001,0,-11.130999999999998,0,-11.130999999999998,0
2015,9,28,13,0,121.35,0,121.35,0,97.251,0,97.251,0,-9.8836,0,-9.8836,0
2015,9,28,13,30,88.10600000000001,0,88.10600000000001,0,104.84,0,104.84,0,-9.65,0,-9.65,0
2015,9,28,14,0,32.964,0,32.964,0,84.662,0,84.662,0,-8.7389,0,-8.7389,0
2015,9,28,14,30,-13.969000000000001,0,-13.969000000000001,0,65.53399999999999,0,65.53399999999999,0,-4.3296,0,-4.3296,0
2015,9,28,15,0,-7.7715,0,-7.7715,0,41.037,0,41.037,0,-3.7826,0,-3.7826,0
2015,9,28,15,30,12.482999999999999,0,12.482999999999999,0,35.539,0,35.539,0,-3.3965,0,-3.3965,0
2015,9,28,16,0,NaN,1,6.2992,0,NaN,1,66.227,0,NaN,1,-3.0512,0
2015,9,28,16,30,NaN,1,-43.528999999999996,0,NaN,1,46.119,0,NaN,1,1.2308,0
2015,9,28,17,0,NaN,1,-67.726,0,NaN,1,42.275,0,NaN,1,3.3483,0
2015,9,28,17,30,NaN,1,-60.725,0,NaN,1,17.285,0,NaN,1,3.8573,0
2015,9,28,18,0,NaN,1,-65.414,0,NaN,1,19.069000000000003,0,NaN,1,4.0431,0
2015,9,28,18,30,NaN,1,-71.016,0,NaN,1,21.189,0,NaN,1,4.2069,0
2015,9,28,19,0,NaN,1,-64.265,0,NaN,1,18.473,0,NaN,1,4.0296,0
2015,9,28,19,30,NaN,1,-61.03,0,NaN,1,15.787,0,NaN,1,3.8931,0
2015,9,28,20,0,NaN,1,-53.753,0,NaN,1,10.052999999999999,0,NaN,1,3.9987,0
2015,9,28,20,30,NaN,1,-54.958999999999996,0,NaN,1,9.0761,0,NaN,1,3.8229,0
2015,9,28,21,0,NaN,1,-57.983999999999995,0,NaN,1,8.1763,0,NaN,1,3.7304,0
2015,9,28,21,30,NaN,1,-63.035,0,NaN,1,8.2165,0,NaN,1,3.6901,0
2015,9,28,22,0,NaN,1,-63.225,0,NaN,1,8.5454,0,NaN,1,3.6799,0
2015,9,28,22,30,NaN,1,-63.951,0,NaN,1,8.0182,0,NaN,1,3.7019,0
2015,9,28,23,0,NaN,1,-64.574,0,NaN,1,7.9754,0,NaN,1,3.6887,0
2015,9,28,23,30,NaN,1,-63.951,0,NaN,1,8.0182,0,NaN,1,3.7019,0
2015,9,29,0,0,NaN,1,-64.479,0,NaN,1,7.9148,0,NaN,1,3.6888,0
2015,9,29,0,30,NaN,1,-63.957,0,NaN,1,7.7244,0,NaN,1,3.6573,0
2015,9,29,1,0,NaN,1,-63.391000000000005,0,NaN,1,7.3289,0,NaN,1,3.5825,0
2015,9,29,1,30,NaN,1,-66.00399999999999,0,NaN,1,9.3425,0,NaN,1,3.5698,0
2015,9,29,2,0,NaN,1,-64.85,0,NaN,1,9.4134,0,NaN,1,3.4311,0
2015,9,29,2,30,NaN,1,-63.781000000000006,0,NaN,1,9.5904,0,NaN,1,3.3285,0
2015,9,29,3,0,NaN,1,-62.847,0,NaN,1,9.3669,0,NaN,1,3.2546,0
2015,9,29,3,30,NaN,1,-63.781000000000006,0,NaN,1,9.5904,0,NaN,1,3.3285,0
2015,9,29,4,0,NaN,1,-63.781000000000006,0,NaN,1,9.5904,0,NaN,1,3.3285,0
2015,9,29,4,30,NaN,1,-63.446000000000005,0,NaN,1,9.3654,0,NaN,1,3.2814,0
2015,9,29,5,0,NaN,1,-65.96,0,NaN,1,9.9644,0,NaN,1,3.6238,0
2015,9,29,5,30,NaN,1,-65.895,0,NaN,1,9.4782,0,NaN,1,3.591,0
2015,9,29,6,0,NaN,1,-64.972,0,NaN,1,10.354000000000001,0,NaN,1,3.3635,0
2015,9,29,6,30,NaN,1,-66.98100000000001,0,NaN,1,10.57,0,NaN,1,3.7217,0
2015,9,29,7,0,NaN,1,-71.416,0,NaN,1,17.197,0,NaN,1,4.2648,0
2015,9,29,7,30,NaN,1,-40.283,0,NaN,1,14.759,0,NaN,1,1.286,0
2015,9,29,8,0,NaN,1,-27.451,0,NaN,1,11.225,0,NaN,1,0.1752,0
2015,9,29,8,30,NaN,1,-38.852,0,NaN,1,18.539,0,NaN,1,0.93937,0
2015,9,29,9,0,NaN,1,-15.418,0,NaN,1,19.614,0,NaN,1,-0.8469,0
2015,9,29,9,30,4.5964,0,4.5964,0,1.2669,0,1.2669,0,1.3921,0,1.3921,0
2015,9,29,10,0,NaN,1,-0.12605999999999998,0,NaN,1,23.291,0,NaN,1,-1.6868,0
2015,9,29,10,30,NaN,1,44.623000000000005,0,NaN,1,49.181000000000004,0,NaN,1,-4.4188,0
2015,9,29,11,0,14.664000000000001,0,14.664000000000001,0,32.648,0,32.648,0,-5.0213,0,-5.0213,0
2015,9,29,11,30,48.016000000000005,0,48.016000000000005,0,75.682,0,75.682,0,-6.5881,0,-6.5881,0
2015,9,29,12,0,23.926,0,23.926,0,61.034,0,61.034,0,-4.2219999999999995,0,-4.2219999999999995,0
2015,9,29,12,30,5.6369,0,5.6369,0,54.461000000000006,0,54.461000000000006,0,-2.3813,0,-2.3813,0
2015,9,29,13,0,-5.1797,0,-5.1797,0,52.03,0,52.03,0,-2.5298,0,-2.5298,0
2015,9,29,13,30,-4.2505,0,-4.2505,0,54.606,0,54.606,0,-3.2571,0,-3.2571,0
2015,9,29,14,0,28.688000000000002,0,28.688000000000002,0,48.879,0,48.879,0,-3.4136,0,-3.4136,0
2015,9,29,14,30,56.538000000000004,0,56.538000000000004,0,47.583,0,47.583,0,-2.0607,0,-2.0607,0
2015,9,29,15,0,-6.7306,0,-6.7306,0,30.261999999999997,0,30.261999999999997,0,-0.13806,0,-0.13806,0
2015,9,29,15,30,64.798,0,64.798,0,45.957,0,45.957,0,-3.5177,0,-3.5177,0
2015,9,29,16,0,3.0816,0,3.0816,0,15.478,0,15.478,0,-1.4488,0,-1.4488,0
2015,9,29,16,30,-16.674,0,-16.674,0,15.675,0,15.675,0,-0.72817,0,-0.72817,0
2015,9,29,17,0,-39.426,0,-39.426,0,5.7884,0,5.7884,0,0.26616,0,0.26616,0
2015,9,29,17,30,NaN,1,-54.508,0,NaN,1,13.293,0,NaN,1,4.14,0
2015,9,29,18,0,-40.315,0,-40.315,0,-2.3106,0,-2.3106,0,1.4907,0,1.4907,0
2015,9,29,18,30,-53.785,0,-53.785,0,-3.9199,0,-3.9199,0,2.7221,0,2.7221,0
2015,9,29,19,0,-47.736000000000004,0,-47.736000000000004,0,-3.31,0,-3.31,0,4.5657,0,4.5657,0
2015,9,29,19,30,-74.613,0,-74.613,0,-0.95121,0,-0.95121,0,4.3086,0,4.3086,0
2015,9,29,20,0,-76.285,0,-76.285,0,2.485,0,2.485,0,8.9892,0,8.9892,0
2015,9,29,20,30,-63.306000000000004,0,-63.306000000000004,0,4.1632,0,4.1632,0,8.3855,0,8.3855,0
2015,9,29,21,0,-58.521,0,-58.521,0,3.8761,0,3.8761,0,4.6612,0,4.6612,0
2015,9,29,21,30,-57.926,0,-57.926,0,15.043,0,15.043,0,4.4553,0,4.4553,0
2015,9,29,22,0,-81.727,0,-81.727,0,16.907,0,16.907,0,3.9416,0,3.9416,0
2015,9,29,22,30,-84.855,0,-84.855,0,20.214000000000002,0,20.214000000000002,0,4.3653,0,4.3653,0
2015,9,29,23,0,-115.15,0,-115.15,0,25.565,0,25.565,0,6.5012,0,6.5012,0
2015,9,29,23,30,-120.03,0,-120.03,0,14.65,0,14.65,0,6.3519,0,6.3519,0
2015,9,30,0,0,-145.7,0,-145.7,0,20.434,0,20.434,0,8.5846,0,8.5846,0
2015,9,30,0,30,-111.85,0,-111.85,0,16.079,0,16.079,0,6.5837,0,6.5837,0
2015,9,30,1,0,-98.823,0,-98.823,0,19.271,0,19.271,0,7.8015,0,7.8015,0
2015,9,30,1,30,-89.751,0,-89.751,0,11.754000000000001,0,11.754000000000001,0,5.5358,0,5.5358,0
2015,9,30,2,0,-94.682,0,-94.682,0,2.3483,0,2.3483,0,6.0913,0,6.0913,0
2015,9,30,2,30,-99.04799999999999,0,-99.04799999999999,0,13.966,0,13.966,0,6.1539,0,6.1539,0
2015,9,30,3,0,-110.79,0,-110.79,0,21.088,0,21.088,0,6.8841,0,6.8841,0
2015,9,30,3,30,-80.497,0,-80.497,0,43.04600000000001,0,43.04600000000001,0,2.3109,0,2.3109,0
2015,9,30,4,0,-51.699,0,-51.699,0,8.628,0,8.628,0,0.9513,0,0.9513,0
2015,9,30,4,30,-51.228,0,-51.228,0,7.1545,0,7.1545,0,0.773,0,0.773,0
2015,9,30,5,0,NaN,1,-61.178999999999995,0,NaN,1,11.552999999999999,0,NaN,1,4.088,0
2015,9,30,5,30,-50.129,0,-50.129,0,6.0736,0,6.0736,0,0.8663799999999999,0,0.8663799999999999,0
2015,9,30,6,0,NaN,1,-59.376000000000005,0,NaN,1,12.138,0,NaN,1,3.9266,0
2015,9,30,6,30,-68.957,0,-68.957,0,11.077,0,11.077,0,1.0239,0,1.0239,0
2015,9,30,7,0,-35.32,0,-35.32,0,11.540999999999999,0,11.540999999999999,0,-0.77858,0,-0.77858,0
2015,9,30,7,30,-9.0454,0,-9.0454,0,22.476,0,22.476,0,-1.4648,0,-1.4648,0
2015,9,30,8,0,5.3227,0,5.3227,0,29.769000000000002,0,29.769000000000002,0,0.79166,0,0.79166,0
2015,9,30,8,30,NaN,1,67.70100000000001,0,NaN,1,82.976,0,NaN,1,-5.2109,0
2015,9,30,9,0,68.702,0,68.702,0,52.107,0,52.107,0,-2.8493,0,-2.8493,0
2015,9,30,9,30,97.382,0,97.382,0,67.249,0,67.249,0,-5.6722,0,-5.6722,0
2015,9,30,10,0,147.51,0,147.51,0,96.15899999999999,0,96.15899999999999,0,-8.4196,0,-8.4196,0
2015,9,30,10,30,164.0,0,164.0,0,86.727,0,86.727,0,-6.2877,0,-6.2877,0
2015,9,30,11,0,72.399,0,72.399,0,111.6,0,111.6,0,-4.8106,0,-4.8106,0
2015,9,30,11,30,28.912,0,28.912,0,72.029,0,72.029,0,-6.766,0,-6.766,0
2015,9,30,12,0,57.367,0,57.367,0,73.881,0,73.881,0,-7.2831,0,-7.2831,0
2015,9,30,12,30,137.21,0,137.21,0,74.61,0,74.61,0,-9.238999999999999,0,-9.238999999999999,0
2015,9,30,13,0,36.41,0,36.41,0,90.59200000000001,0,90.59200000000001,0,-7.0178,0,-7.0178,0
2015,9,30,13,30,-9.1993,0,-9.1993,0,64.694,0,64.694,0,-2.7137,0,-2.7137,0
2015,9,30,14,0,7.3143,0,7.3143,0,66.321,0,66.321,0,-3.4883,0,-3.4883,0
2015,9,30,14,30,71.27199999999999,0,71.27199999999999,0,109.75,0,109.75,0,-6.3693,0,-6.3693,0
2015,9,30,15,0,69.743,0,69.743,0,110.47,0,110.47,0,-5.5622,0,-5.5622,0
2015,9,30,15,30,5.6934,0,5.6934,0,65.167,0,65.167,0,-3.3639,0,-3.3639,0
2015,9,30,16,0,-20.297,0,-20.297,0,62.068999999999996,0,62.068999999999996,0,-1.2718,0,-1.2718,0
2015,9,30,16,30,-48.92100000000001,0,-48.92100000000001,0,55.666000000000004,0,55.666000000000004,0,1.0181,0,1.0181,0
2015,9,30,17,0,-68.76899999999999,0,-68.76899999999999,0,48.218,0,48.218,0,2.5254,0,2.5254,0
2015,9,30,17,30,-92.98200000000001,0,-92.98200000000001,0,65.524,0,65.524,0,7.99,0,7.99,0
2015,9,30,18,0,-55.763000000000005,0,-55.763000000000005,0,25.603,0,25.603,0,2.0828,0,2.0828,0
2015,9,30,18,30,-68.49600000000001,0,-68.49600000000001,0,26.631999999999998,0,26.631999999999998,0,2.4266,0,2.4266,0
2015,9,30,19,0,-85.63799999999999,0,-85.63799999999999,0,30.005,0,30.005,0,5.7189,0,5.7189,0
2015,9,30,19,30,-46.803000000000004,0,-46.803000000000004,0,15.734000000000002,0,15.734000000000002,0,2.3143,0,2.3143,0
2015,9,30,20,0,-63.925,0,-63.925,0,13.172,0,13.172,0,2.1447,0,2.1447,0
2015,9,30,20,30,-82.90299999999999,0,-82.90299999999999,0,21.596999999999998,0,21.596999999999998,0,4.9831,0,4.9831,0
2015,9,30,21,0,-95.383,0,-95.383,0,21.851999999999997,0,21.851999999999997,0,7.6014,0,7.6014,0
2015,9,30,21,30,-69.234,0,-69.234,0,19.35,0,19.35,0,7.2298,0,7.2298,0
2015,9,30,22,0,-63.79,0,-63.79,0,9.4286,0,9.4286,0,4.5409,0,4.5409,0
2015,9,30,22,30,-90.652,0,-90.652,0,11.850999999999999,0,11.850999999999999,0,6.834,0,6.834,0
2015,9,30,23,0,-81.984,0,-81.984,0,12.815999999999999,0,12.815999999999999,0,4.7322,0,4.7322,0
2015,9,30,23,30,-79.133,0,-79.133,0,7.7023,0,7.7023,0,4.1465,0,4.1465,0
2015,10,1,0,0,-99.775,0,-99.775,0,-4.3674,0,-4.3674,0,3.0078,0,3.0078,0
2015,10,1,0,30,-69.646,0,-69.646,0,3.5583,0,3.5583,0,2.2108,0,2.2108,0
2015,10,1,1,0,-51.793,0,-51.793,0,2.0933,0,2.0933,0,1.3492,0,1.3492,0
2015,10,1,1,30,-81.205,0,-81.205,0,-0.52828,0,-0.52828,0,2.1158,0,2.1158,0
2015,10,1,2,0,-64.37100000000001,0,-64.37100000000001,0,-4.1338,0,-4.1338,0,2.5413,0,2.5413,0
2015,10,1,2,30,-53.372,0,-53.372,0,0.5506,0,0.5506,0,2.8663,0,2.8663,0
2015,10,1,3,0,-57.36,0,-57.36,0,-7.416,0,-7.416,0,3.6997,0,3.6997,0
2015,10,1,3,30,-65.143,0,-65.143,0,-5.6981,0,-5.6981,0,4.3033,0,4.3033,0
2015,10,1,4,0,-78.193,0,-78.193,0,-1.7758,0,-1.7758,0,4.1697,0,4.1697,0
2015,10,1,4,30,-75.378,0,-75.378,0,-1.3264,0,-1.3264,0,2.9932,0,2.9932,0
2015,10,1,5,0,-94.412,0,-94.412,0,-1.7999,0,-1.7999,0,7.6242,0,7.6242,0
2015,10,1,5,30,-81.691,0,-81.691,0,5.5544,0,5.5544,0,4.8919,0,4.8919,0
2015,10,1,6,0,-81.406,0,-81.406,0,5.8626,0,5.8626,0,4.3632,0,4.3632,0
2015,10,1,6,30,-65.36399999999999,0,-65.36399999999999,0,5.551,0,5.551,0,2.5723,0,2.5723,0
2015,10,1,7,0,-84.727,0,-84.727,0,21.201,0,21.201,0,4.4342,0,4.4342,0
2015,10,1,7,30,-67.141,0,-67.141,0,22.506,0,22.506,0,3.0514,0,3.0514,0
2015,10,1,8,0,NaN,1,-23.27,0,NaN,1,43.934,0,NaN,1,-0.41918999999999995,0
2015,10,1,8,30,NaN,1,-20.117,0,NaN,1,47.001000000000005,0,NaN,1,-0.8928799999999999,0
2015,10,1,9,0,-23.174,0,-23.174,0,36.222,0,36.222,0,-2.1568,0,-2.1568,0
2015,10,1,9,30,-7.0923,0,-7.0923,0,49.648999999999994,0,49.648999999999994,0,-3.1489999999999996,0,-3.1489999999999996,0
2015,10,1,10,0,NaN,1,-9.0777,0,NaN,1,60.287,0,NaN,1,-2.2264,0
2015,10,1,10,30,-13.044,0,-13.044,0,70.414,0,70.414,0,-2.4316,0,-2.4316,0
2015,10,1,11,0,-10.398,0,-10.398,0,60.042,0,60.042,0,-2.9427,0,-2.9427,0
2015,10,1,11,30,-8.9688,0,-8.9688,0,77.62899999999999,0,77.62899999999999,0,-4.7121,0,-4.7121,0
2015,10,1,12,0,18.102,0,18.102,0,72.899,0,72.899,0,-7.428,0,-7.428,0
2015,10,1,12,30,55.349,0,55.349,0,83.155,0,83.155,0,-5.1559,0,-5.1559,0
2015,10,1,13,0,45.412,0,45.412,0,84.931,0,84.931,0,-7.4748,0,-7.4748,0
2015,10,1,13,30,60.37,0,60.37,0,99.596,0,99.596,0,-7.3197,0,-7.3197,0
2015,10,1,14,0,62.838,0,62.838,0,80.411,0,80.411,0,-4.4821,0,-4.4821,0
2015,10,1,14,30,-8.1688,0,-8.1688,0,57.365,0,57.365,0,-0.3705,0,-0.3705,0
2015,10,1,15,0,-15.677999999999999,0,-15.677999999999999,0,42.211000000000006,0,42.211000000000006,0,-1.1476,0,-1.1476,0
2015,10,1,15,30,-17.584,0,-17.584,0,38.39,0,38.39,0,-2.1254,0,-2.1254,0
2015,10,1,16,0,-24.6,0,-24.6,0,40.945,0,40.945,0,-1.0353,0,-1.0353,0
2015,10,1,16,30,-35.486999999999995,0,-35.486999999999995,0,28.22,0,28.22,0,2.0589,0,2.0589,0
2015,10,1,17,0,-38.786,0,-38.786,0,38.616,0,38.616,0,3.4863,0,3.4863,0
2015,10,1,17,30,-49.625,0,-49.625,0,28.741,0,28.741,0,3.4484,0,3.4484,0
2015,10,1,18,0,-101.18,0,-101.18,0,67.834,0,67.834,0,2.6531,0,2.6531,0
2015,10,1,18,30,-62.523999999999994,0,-62.523999999999994,0,17.256,0,17.256,0,3.0514,0,3.0514,0
2015,10,1,19,0,-35.69,0,-35.69,0,2.1695,0,2.1695,0,4.8213,0,4.8213,0
2015,10,1,19,30,-32.591,0,-32.591,0,-2.991,0,-2.991,0,4.2418,0,4.2418,0
2015,10,1,20,0,-24.258000000000003,0,-24.258000000000003,0,-0.13543,0,-0.13543,0,3.641,0,3.641,0
2015,10,1,20,30,NaN,1,-62.589,0,NaN,1,7.7129,0,NaN,1,3.4982,0
2015,10,1,21,0,NaN,1,-62.589,0,NaN,1,7.7129,0,NaN,1,3.4982,0
2015,10,1,21,30,NaN,1,-62.891999999999996,0,NaN,1,7.6223,0,NaN,1,3.5375,0
2015,10,1,22,0,NaN,1,-62.918,0,NaN,1,7.7172,0,NaN,1,3.5273,0
2015,10,1,22,30,NaN,1,-63.56399999999999,0,NaN,1,8.141,0,NaN,1,3.5584,0
2015,10,1,23,0,NaN,1,-64.062,0,NaN,1,8.3944,0,NaN,1,3.5994,0
2015,10,1,23,30,NaN,1,-63.912,0,NaN,1,8.7243,0,NaN,1,3.5759,0
2015,10,2,0,0,NaN,1,-64.068,0,NaN,1,8.5062,0,NaN,1,3.6391,0
2015,10,2,0,30,NaN,1,-63.672,0,NaN,1,8.9224,0,NaN,1,3.6771,0
2015,10,2,1,0,NaN,1,-64.582,0,NaN,1,9.9812,0,NaN,1,3.6495,0
2015,10,2,1,30,NaN,1,-64.938,0,NaN,1,10.718,0,NaN,1,3.6208,0
2015,10,2,2,0,NaN,1,-64.938,0,NaN,1,10.718,0,NaN,1,3.6208,0
2015,10,2,2,30,NaN,1,-65.286,0,NaN,1,10.797,0,NaN,1,3.6455,0
2015,10,2,3,0,NaN,1,-65.333,0,NaN,1,10.777000000000001,0,NaN,1,3.6309,0
2015,10,2,3,30,NaN,1,-66.00399999999999,0,NaN,1,11.664000000000001,0,NaN,1,3.6689999999999996,0
2015,10,2,4,0,NaN,1,-66.14699999999999,0,NaN,1,12.093,0,NaN,1,3.7526,0
2015,10,2,4,30,NaN,1,-67.874,0,NaN,1,13.152999999999999,0,NaN,1,3.8875,0
2015,10,2,5,0,NaN,1,-68.867,0,NaN,1,13.115,0,NaN,1,3.9591,0
2015,10,2,5,30,NaN,1,-69.175,0,NaN,1,13.588,0,NaN,1,3.9525,0
2015,10,2,6,0,-171.67,0,-171.67,0,50.846000000000004,0,50.846000000000004,0,4.5791,0,4.5791,0
2015,10,2,6,30,-152.03,0,-152.03,0,81.723,0,81.723,0,3.364,0,3.364,0
2015,10,2,7,0,-178.14,0,-178.14,0,90.611,0,90.611,0,1.5588,0,1.5588,0
2015,10,2,7,30,-145.0,0,-145.0,0,103.81,0,103.81,0,1.6913,0,1.6913,0
2015,10,2,8,0,-52.548,0,-52.548,0,113.64,0,113.64,0,2.3838,0,2.3838,0
2015,10,2,8,30,-46.57,0,-46.57,0,102.06,0,102.06,0,2.1366,0,2.1366,0
2015,10,2,9,0,41.037,0,41.037,0,60.321999999999996,0,60.321999999999996,0,-3.8331,0,-3.8331,0
2015,10,2,9,30,NaN,1,-22.505,0,NaN,1,53.706,0,NaN,1,-1.0273,0
2015,10,2,10,0,52.995,0,52.995,0,72.14,0,72.14,0,-6.1904,0,-6.1904,0
2015,10,2,10,30,89.53,0,89.53,0,101.03,0,101.03,0,-4.7860000000000005,0,-4.7860000000000005,0
2015,10,2,11,0,144.76,0,144.76,0,238.65,0,238.65,0,-5.5829,0,-5.5829,0
2015,10,2,11,30,108.33,0,108.33,0,105.29,0,105.29,0,-5.9695,0,-5.9695,0
2015,10,2,12,0,59.019,0,59.019,0,104.84,0,104.84,0,-1.4749,0,-1.4749,0
2015,10,2,12,30,163.71,0,163.71,0,87.97,0,87.97,0,-7.9118,0,-7.9118,0
2015,10,2,13,0,146.74,0,146.74,0,97.92399999999999,0,97.92399999999999,0,-4.7557,0,-4.7557,0
2015,10,2,13,30,172.74,0,172.74,0,117.04,0,117.04,0,-7.5366,0,-7.5366,0
2015,10,2,14,0,164.93,0,164.93,0,66.436,0,66.436,0,-5.7438,0,-5.7438,0
2015,10,2,14,30,118.6,0,118.6,0,96.51700000000001,0,96.51700000000001,0,-3.9927,0,-3.9927,0
2015,10,2,15,0,159.94,0,159.94,0,92.475,0,92.475,0,-5.8272,0,-5.8272,0
2015,10,2,15,30,78.697,0,78.697,0,64.722,0,64.722,0,-3.4189999999999996,0,-3.4189999999999996,0
2015,10,2,16,0,26.859,0,26.859,0,69.33800000000001,0,69.33800000000001,0,-0.35499,0,-0.35499,0
2015,10,2,16,30,-100.8,0,-100.8,0,83.59700000000001,0,83.59700000000001,0,2.6421,0,2.6421,0
2015,10,2,17,0,-19.135,0,-19.135,0,38.552,0,38.552,0,1.0397,0,1.0397,0
2015,10,2,17,30,-40.433,0,-40.433,0,25.083000000000002,0,25.083000000000002,0,1.2353,0,1.2353,0
2015,10,2,18,0,-43.543,0,-43.543,0,5.3833,0,5.3833,0,1.6336,0,1.6336,0
2015,10,2,18,30,-32.583,0,-32.583,0,28.087,0,28.087,0,1.5133,0,1.5133,0
2015,10,2,19,0,-35.556,0,-35.556,0,45.188,0,45.188,0,2.91,0,2.91,0
2015,10,2,19,30,-36.389,0,-36.389,0,24.783,0,24.783,0,2.7883,0,2.7883,0
