year;month;day;hour;minute;doy;Prec;P;Tair;Tdaily;U;Ustar;H2O;CO2;Zen;LWin;diffPar;dirPar;diffNir;dirNir;Tsoil;Wliq;X;DDsum
2019;4;27;13;30;117;0.0;98744.18;11.348;9.314854166666667;4.972;0.8983;5.976449993934544;407.03;0.9284589230786336;282.377;73.38565966553476;190.9303491063951;93.28437471196037;242.70161651610985;0.34650000000000003;0.28445;7.79080710494092;49.8966471414375
2019;4;27;14;0;117;0.0;98764.25;10.902;9.314854166666667;5.2474;0.96821;6.015673486421789;407.36;0.9602162145052424;281.242;67.6109180042021;180.96912585544703;86.04872386601271;230.3202322743382;0.349;0.28452500000000003;7.79080710494092;49.8966471414375
2019;4;27;14;30;117;0.0;98777.76;10.53;9.314854166666667;5.5024;1.0033;6.111366388181642;407.76;0.9986084414461777;279.992;67.02937973511972;165.44890973856448;85.02979570481749;209.8794148214983;0.3575;0.28465;7.79080710494092;49.8966471414375
2019;4;27;15;0;117;0.0;98790.55;9.983;9.314854166666667;5.8437;1.0217;6.120925560947187;408.09;1.04256584782014;277.742;67.31771368185528;144.7757073707763;85.97496601490872;184.90061293245964;0.35725;0.2849;7.79080710494092;49.8966471414375
2019;4;27;15;30;117;0.0;98799.47;9.706;9.314854166666667;4.8228;0.9562;6.202496764262421;407.48;1.0910149158156437;276.562;67.39938079901562;121.92649639396687;86.51577713130509;156.5083456757124;0.35899999999999993;0.284975;7.79080710494092;49.8966471414375
2019;4;27;16;0;117;0.0;98822.11;8.895;9.314854166666667;6.2054;1.1105;6.12043253469147;408.23;1.1429203754605481;273.719;61.93726762232256;102.10615343030905;80.28780457913763;132.3577743682308;0.369;0.28485;7.79080710494092;49.8966471414375
2019;4;27;16;30;117;0.0;98833.36;8.504;9.314854166666667;5.8442;1.0286;6.050561771770001;408.43;1.197305562822884;271.702;59.92251672966825;77.44875520015633;78.56081446598577;101.53841360418969;0.382;0.28462499999999996;7.79080710494092;49.8966471414375
2019;4;27;17;0;117;0.0;98852.25;8.048;9.314854166666667;5.5092;0.89038;5.988514395852428;408.44;1.2532569941824654;269.399;54.57672122941518;54.114068244269035;73.16672653540034;72.54648399091545;0.3962500000000001;0.28442500000000004;7.79080710494092;49.8966471414375
2019;4;27;17;30;117;0.0;98869.9;7.544;9.314854166666667;4.9502;0.97018;5.874955186200192;408.69;1.3099191063092857;267.206;43.17640848326991;38.33324063953712;58.98806918750584;52.371281689687144;0.4045;0.28417500000000007;7.79080710494092;49.8966471414375
2019;4;27;18;0;117;0.0;98886.08;7.04;9.314854166666667;4.3899;0.83899;5.94010971395018;409.29;1.3664839528697321;265.006;36.22913784845841;21.030072677857397;49.68559388941385;28.84119558427036;0.409;0.28407499999999997;7.79080710494092;49.8966471414375
2019;4;27;18;30;117;0.0;98907.79;6.265;9.314854166666667;5.5313;1.118;5.88521390445878;410.19;1.4221792906079047;262.365;20.481692448686548;9.692430358331;39.42331476828455;18.656062424697907;0.41125;0.283725;7.79080710494092;49.8966471414375
2019;4;27;19;0;117;0.0;98940.52;5.689;9.314854166666667;5.2668;0.90292;5.871546031456664;410.64;1.4762574103273296;259.947;14.438661181201999;4.344891450376946;23.25195402100725;6.9969933474138;0.40875;0.28350000000000003;7.79080710494092;49.8966471414375
2019;4;27;19;30;117;0.0;98966.64;5.107;9.314854166666667;4.1203;0.86764;5.835858252293976;411.3;1.5279863729093655;258.29900000000004;8.250746856541657;1.5558320908267638;9.009089351063082;1.6988317015684984;0.40925;0.283225;7.79080710494092;49.8966471414375
2019;4;27;20;0;117;0.0;98981.88;4.464;9.314854166666667;3.9283;0.77154;5.63731676593016;411.88;1.576644929971977;255.738;1.0870583718617106;0.14719162813828945;1.0870583718617106;0.14719162813828945;0.40725;0.28292500000000004;7.79080710494092;49.8966471414375
2019;4;27;20;30;117;0.0;99006.56999999999;3.985;9.314854166666667;3.584;0.72496;5.52605996800904;412.22;1.6215222057583574;253.183;0.0;0.0;0.0;0.0;0.4055;0.282625;7.79080710494092;49.8966471414375
2019;4;27;21;0;117;0.0;99037.36;3.661;9.314854166666667;4.0598;0.68674;5.464007723341697;412.53;1.6619230336013995;252.64;0.0;0.0;0.0;0.0;0.4;0.282775;7.79080710494092;49.8966471414375
2019;4;27;21;30;117;0.0;99040.84;3.353;9.314854166666667;4.5752;0.56838;5.3948263600741155;412.9;1.697179517735105;252.182;0.0;0.0;0.0;0.0;0.39275;0.2824;7.79080710494092;49.8966471414375
2019;4;27;22;0;117;0.0;99044.08;3.082;9.314854166666667;4.6137;0.57572;5.335783817277616;413.32;1.7266687951090725;251.333;0.0;0.0;0.0;0.0;0.39125;0.28212499999999996;7.79080710494092;49.8966471414375
2019;4;27;22;30;117;0.0;99067.44;2.847;9.314854166666667;3.8183;0.5290699999999999;5.293999442872562;413.6;1.7498360424489199;250.789;0.0;0.0;0.0;0.0;0.39425;0.28195;7.79080710494092;49.8966471414375
2019;4;27;23;0;117;0.0;99092.25;2.532;9.314854166666667;3.7987;0.47903;5.2760783738072865;414.01;1.7662205933210016;250.602;0.0;0.0;0.0;0.0;0.39799999999999996;0.281625;7.79080710494092;49.8966471414375
2019;4;27;23;30;117;0.0;99111.94;2.039;9.314854166666667;3.7298;0.4678600000000001;5.255615175622314;414.27;1.7754818702804434;249.84;0.0;0.0;0.0;0.0;0.3985;0.2814;7.79080710494092;49.8966471414375
2019;4;28;0;0;118;0.0;99140.64;1.528;5.262354166666667;4.0428;0.33617;5.236283612428145;414.21;1.7774211256049337;248.383;0.0;0.0;0.0;0.0;0.39175;0.281;7.973765935880385;54.21150130810416
2019;4;28;0;30;118;0.0;99167.47;0.999;5.262354166666667;4.2294;0.38171;5.215534434004769;414.2;1.771994781249149;247.381;0.0;0.0;0.0;0.0;0.38675;0.280775;7.973765935880385;54.21150130810416
2019;4;28;1;0;118;0.0;99185.78;0.5660000000000001;5.262354166666667;4.2816;0.45413;5.201000561839674;414.36;1.759318627681608;247.109;0.0;0.0;0.0;0.0;0.39;0.28055;7.973765935880385;54.21150130810416
2019;4;28;1;30;118;0.0;99202.47;0.307;5.262354166666667;3.2579;0.43473;5.207793246814193;414.4;1.7396582837890582;246.538;0.0;0.0;0.0;0.0;0.396;0.280225;7.973765935880385;54.21150130810416
2019;4;28;2;0;118;0.0;99201.56;0.298;5.262354166666667;3.0817;0.41659;5.216467485245697;414.28;1.7134118617773344;245.908;0.0;0.0;0.0;0.0;0.391;0.279975;7.973765935880385;54.21150130810416
2019;4;28;2;30;118;0.0;99209.09;0.159;5.262354166666667;3.0683;0.3181;5.182714744135681;414.31;1.6810856677261905;245.166;0.0;0.0;0.0;0.0;0.3785;0.279625;7.973765935880385;54.21150130810416
2019;4;28;3;0;118;0.0;99208.27;-0.521;5.262354166666667;2.7856;0.2825;5.135961005700963;414.96;1.6432676826225152;243.989;0.0;0.0;0.0;0.0;0.37375;0.27945000000000003;7.973765935880385;54.21150130810416
2019;4;28;3;30;118;0.0;99235.96;-0.447;5.262354166666667;2.4417;0.20632;5.138470698615501;414.71;1.6006025177591443;243.24400000000003;0.0;0.0;0.0;0.0;0.37799999999999995;0.27935;7.973765935880385;54.21150130810416
2019;4;28;4;0;118;0.0;99265.94;-0.21600000000000005;5.262354166666667;2.6451;0.19352;5.106342134331247;414.38;1.5537706268317633;242.799;2.732668377465052;0.3190816225349483;2.732668377465052;0.3190816225349483;0.37725;0.27899999999999997;7.973765935880385;54.21150130810416
2019;4;28;4;30;118;0.0;99273.34;-0.299;5.262354166666667;2.7906;0.18028;5.069305873119729;414.34;1.503473342898891;242.527;10.834355532122775;3.755556748578985;13.269445741743294;4.599641977554958;0.3765;0.27885000000000004;7.973765935880385;54.21150130810416
2019;4;28;5;0;118;0.0;99288.37;-0.43;5.262354166666667;1.9749;0.24266;5.067752672447898;414.38;1.4504242247591586;241.798;17.553394598004857;14.413272068661806;24.02151849380253;19.724314839530805;0.3775;0.2789;7.973765935880385;54.21150130810416
2019;4;28;5;30;118;0.02;99299.82;-0.081;5.262354166666667;1.4092;0.21593;5.1235190475125645;414.35;1.3953464258001151;242.078;23.268176263793038;30.492569350242057;31.63244538537584;41.45380900058908;0.37725;0.2788;7.973765935880385;54.21150130810416
2019;4;28;6;0;118;0.0;99314.55;0.871;5.262354166666667;1.2214;0.23593000000000006;5.167065487201742;413.17;1.3389753470470132;243.749;28.34076894266849;49.016029302945526;37.63796033545311;65.09574141893286;0.37625;0.27875;7.973765935880385;54.21150130810416
2019;4;28;6;30;118;0.0;99330.62999999999;1.699;5.262354166666667;1.1104;0.29255;5.2050502485875585;411.54;1.282065603248214;246.785;32.18508931383328;71.96666507213162;41.45247476828249;92.6887708457526;0.37425;0.278775;7.973765935880385;54.21150130810416
2019;4;28;7;0;118;0.0;99336.82;2.231;5.262354166666667;1.4305;0.28649;5.220005147963574;410.86;1.2254011663433353;249.132;36.47159983774847;95.88563700435681;46.25874313057372;121.61652002732102;0.37;0.27887500000000004;7.973765935880385;54.21150130810416
2019;4;28;7;30;118;0.0;99342.06;2.954;5.262354166666667;0.76668;0.4396600000000001;5.290306112838395;410.37;1.169807293375129;251.756;41.867134472644615;118.1085234220922;52.4759660364689;148.03637606879434;0.36575;0.2789;7.973765935880385;54.21150130810416
2019;4;28;8;0;118;0.0;99350.68;3.637;5.262354166666667;1.7877;0.44493;5.308009433638946;410.35;1.116162342429937;253.88;47.79438837907762;138.9137256560101;59.580369618550726;173.16951634636158;0.3655000000000001;0.279025;7.973765935880385;54.21150130810416
2019;4;28;8;30;118;0.0;99357.68000000001;4.073;5.262354166666667;2.1757;0.47374;5.260512378818752;410.35;1.0654067103909655;255.253;53.39864729448404;157.55442288095458;66.5292480212531;196.2966818033083;0.36925;0.27899999999999997;7.973765935880385;54.21150130810416
2019;4;28;9;0;118;0.0;99362.26000000001;4.48;5.262354166666667;2.1718;0.32739;5.125639809324971;410.1;1.0185448714199465;257.133;54.658340171049865;179.11665982895016;68.0120197369972;222.87698026300282;0.371;0.2797;7.973765935880385;54.21150130810416
2019;4;28;9;30;118;0.0;99373.48;5.065;5.262354166666667;1.9294;0.34311;5.213336992468624;409.72;0.9766350858533859;259.672;55.0410058231287;195.78245908915204;68.34277961519086;243.09725547252842;0.376;0.27975;7.973765935880385;54.21150130810416
2019;4;28;10;0;118;0.0;99384.5;5.74;5.262354166666667;1.8378;0.4534;5.145556062569374;409.18;0.9407604901508211;261.664;55.69286966595541;213.04353384281654;69.20908726779521;264.7475092234328;0.389;0.27980000000000005;7.973765935880385;54.21150130810416
2019;4;28;10;30;118;0.0;99383.83;6.276;5.262354166666667;1.5436;0.21087;5.012860547328883;409.31;0.9119763036489592;263.676;55.13804256438177;228.31743989175857;68.35487567434302;283.04614186951665;0.40299999999999997;0.280125;7.973765935880385;54.21150130810416
2019;4;28;11;0;118;0.0;99370.5;6.904;5.262354166666667;1.9228;0.5071100000000001;4.957334998576707;409.09;0.8912324479140407;266.499;58.84092248955325;229.34043715956963;73.19055882074564;285.2700815301314;0.42200000000000004;0.27975;7.973765935880385;54.21150130810416
2019;4;28;11;30;118;0.0;99351.07;7.516;5.262354166666667;1.3248;0.37168;4.978681749990562;408.03;0.8792796532887432;268.849;63.811984446592426;226.9748576586707;79.25819331862031;281.9159645761165;0.43725;0.27985;7.973765935880385;54.21150130810416
2019;4;28;12;0;118;0.0;99320.02;8.075;5.262354166666667;1.3789;0.27805;4.977988511214567;407.39;0.8765778078816782;270.857;75.80724586979969;215.4681927266916;94.16482289886896;267.6462385046397;0.4485;0.2805;7.973765935880385;54.21150130810416
2019;4;28;12;30;118;0.0;99303.64;8.531;5.262354166666667;1.4079;0.4976100000000001;4.969760696218868;407.04;0.8832318057011415;272.246;76.49809066517062;212.4198917909698;95.31508829653536;264.67092924732424;0.45925;0.280225;7.973765935880385;54.21150130810416
2019;4;28;13;0;118;0.0;99290.47;9.103;5.262354166666667;0.8922700000000001;0.5000899999999999;4.9939075878554435;406.79;0.8989759283499527;273.527;73.56555804452022;209.950231429164;91.24675476999492;260.41095575632085;0.4645;0.28055;7.973765935880385;54.21150130810416
2019;4;28;13;30;118;0.0;99266.11;9.687;5.262354166666667;1.5328;0.58853;5.0507717846775515;406.63;0.9232122610389637;274.671;65.97066989674764;207.1179265944804;82.22023288512842;258.13417062364346;0.47;0.28055;7.973765935880385;54.21150130810416
2019;4;28;14;0;118;0.0;99247.06;9.933;5.262354166666667;1.7789;0.55716;5.1081968068010735;406.55;0.9550898866333916;275.22700000000003;59.79348362822276;199.17296374019836;74.84425396532201;249.30729866625697;0.4845;0.280575;7.973765935880385;54.21150130810416
2019;4;28;14;30;118;0.0;99222.58;10.226;5.262354166666667;1.5971;0.24491;5.131644810475629;406.54;0.9936004332094482;276.048;57.29071840737311;184.15138685578484;71.58190147701438;230.0879932598277;0.49325;0.280775;7.973765935880385;54.21150130810416
2019;4;28;15;0;118;0.0;99206.91;10.493;5.262354166666667;1.4008;0.40023;5.150495237298823;406.32;1.037666530847398;276.946;57.456618304559214;162.96772380070396;71.6991029673414;203.36455492739552;0.5075000000000001;0.2811;7.973765935880385;54.21150130810416
2019;4;28;15;30;118;0.0;99190.34;10.939;5.262354166666667;1.1125;0.38372;5.244969810961129;405.46;1.0862089542525335;278.217;58.31492719719761;139.78529210104804;72.46137736025447;173.69540334149985;0.5107499999999999;0.281325;7.973765935880385;54.21150130810416
2019;4;28;16;0;118;0.0;99162.34;11.197;5.262354166666667;1.7648;0.36181;5.317792304389534;405.81;1.1381886362900029;278.328;55.11622971787062;117.03026151019958;69.09952222991703;146.72148654201274;0.50925;0.28102499999999997;7.973765935880385;54.21150130810416
2019;4;28;16;30;118;0.0;99141.8;11.336;5.262354166666667;1.9077;0.30833;5.327539217350767;405.99;1.192626757593418;278.241;54.50796310907482;91.47142285583747;68.77378839967454;115.41132563541314;0.50975;0.28085;7.973765935880385;54.21150130810416
2019;4;28;17;0;118;0.0;99134.39;11.415;5.262354166666667;1.8229;0.397;5.333852381512013;405.92;1.2486089668374944;277.946;51.002881812511205;67.13001292433093;64.98298071432677;85.53062454883113;0.513;0.280625;7.973765935880385;54.21150130810416
2019;4;28;17;30;118;0.0;99125.01999999999;11.547;5.262354166666667;1.6654;0.34798;5.38884171636352;405.76;1.3052797958973428;277.833;41.373179201418964;50.50927693893194;52.786786685227405;64.4432571744217;0.51775;0.28055;7.973765935880385;54.21150130810416
2019;4;28;18;0;118;0.0;99125.33;11.514;5.262354166666667;1.7991;0.3522;5.454026530180601;405.4;1.361832110203912;277.311;35.74393723021412;30.491589085575352;45.51965092468086;38.83082275952968;0.5165;0.28037500000000004;7.973765935880385;54.21150130810416
2019;4;28;18;30;118;0.0;99125.13;9.929;5.262354166666667;2.5135;0.48495;5.5109658751820305;406.45;1.417495037826559;272.54200000000003;16.71157931539326;12.196973316185687;38.3971933872623;28.024253981158754;0.5185;0.280275;7.973765935880385;54.21150130810416
2019;4;28;19;0;118;0.0;99132.96;8.775;5.262354166666667;2.5707;0.27968000000000004;5.465332958940682;407.42;1.4715227214526752;268.942;12.773041806689953;5.292528368748643;23.502241872150517;9.738187952410897;0.52325;0.280025;7.973765935880385;54.21150130810416
2019;4;28;19;30;118;0.0;99141.31999999999;7.7970000000000015;5.262354166666667;2.7378;0.2221;5.404398400608054;408.13;1.5231855334253352;266.60900000000004;7.729666797862562;1.8380832021374371;7.729666797862562;1.8380832021374371;0.5295000000000001;0.279725;7.973765935880385;54.21150130810416
2019;4;28;20;0;118;0.0;99144.18;6.874;5.262354166666667;2.6004;0.13684000000000002;5.3561686166420674;408.97;1.571765009029775;264.282;0.12656059745225934;0.016689402547740654;0.12656059745225934;0.016689402547740654;0.534;0.27954999999999997;7.973765935880385;54.21150130810416
2019;4;28;20;30;118;0.0;99150.47;5.692;5.262354166666667;2.6471;0.13099;5.215326028861896;409.96;1.6165535470615677;262.337;0.0;0.0;0.0;0.0;0.5389999999999999;0.27915000000000006;7.973765935880385;54.21150130810416
2019;4;28;21;0;118;0.0;99167.9;4.697;5.262354166666667;2.7110000000000003;0.19291;5.085423292373437;410.58;1.6568597406337728;261.464;0.0;0.0;0.0;0.0;0.53925;0.2789;7.973765935880385;54.21150130810416
2019;4;28;21;30;118;0.0;99172.17000000001;4.423;5.262354166666667;2.206;0.093645;5.068724480229309;411.01;1.6920198775941027;262.54;0.0;0.0;0.0;0.0;0.53775;0.2785250000000001;7.973765935880385;54.21150130810416
2019;4;28;22;0;118;0.0;99156.9;4.758;5.262354166666667;2.0599;0.115;5.185363958223782;410.44;1.7214155579015469;263.686;0.0;0.0;0.0;0.0;0.5345;0.278275;7.973765935880385;54.21150130810416
2019;4;28;22;30;118;0.0;99155.4;4.166;5.262354166666667;1.8584;0.032065;5.084089668326112;410.98;1.7444964588080187;263.54200000000003;0.0;0.0;0.0;0.0;0.52725;0.27817500000000006;7.973765935880385;54.21150130810416
2019;4;28;23;0;118;0.0;99141.53;4.08;5.262354166666667;1.831;0.065452;5.145577850482375;411.0;1.7608061215833348;263.721;0.0;0.0;0.0;0.0;0.52125;0.27805;7.973765935880385;54.21150130810416
2019;4;28;23;30;118;0.0;99133.3;4.097;5.262354166666667;1.1527;0.062062;5.233332232428591;410.75;1.7700075042544308;264.332;0.0;0.0;0.0;0.0;0.516;0.2778;7.973765935880385;54.21150130810416
2019;4;29;0;0;119;0.0;99121.26;3.95;8.9356875;1.1705;0.06637;5.228414007221891;410.87;1.771904360772301;265.241;0.0;0.0;0.0;0.0;0.512;0.27765;7.648266323729879;54.47385547477083
2019;4;29;0;30;119;0.0;99104.54;3.567;8.9356875;1.3211;0.08784;5.186920227974081;411.22;1.7664543146179656;264.808;0.0;0.0;0.0;0.0;0.514;0.27745000000000003;7.648266323729879;54.47385547477083
2019;4;29;1;0;119;0.0;99091.45;3.774;8.9356875;0.81401;0.07296;5.307039726304551;411.46;1.7537729541696454;265.866;0.0;0.0;0.0;0.0;0.515;0.2773;7.648266323729879;54.47385547477083
2019;4;29;1;30;119;0.0;99078.13;3.852;8.9356875;1.116;0.11549;5.391796345831112;411.58;1.7341243629740442;266.135;0.0;0.0;0.0;0.0;0.508;0.27715;7.648266323729879;54.47385547477083
2019;4;29;2;0;119;0.0;99069.43;3.964;8.9356875;0.8176399999999999;0.092624;5.5480553760696925;411.69;1.7079040255499343;266.733;0.0;0.0;0.0;0.0;0.5035;0.2770000000000001;7.648266323729879;54.47385547477083
2019;4;29;2;30;119;0.0;99060.82;4.001;8.9356875;0.25453000000000003;0.11696;5.672164359296607;411.8;1.675614861474684;266.67900000000003;0.0;0.0;0.0;0.0;0.503;0.27695000000000003;7.648266323729879;54.47385547477083
2019;4;29;3;0;119;0.0;99059.74;5.452000000000001;8.9356875;0.54119;0.089809;5.988771592459308;411.78;1.637841066536869;268.72900000000004;0.0;0.0;0.0;0.0;0.50325;0.276825;7.648266323729879;54.47385547477083
2019;4;29;3;30;119;0.0;99045.76;5.901;8.9356875;0.84655;0.10413;6.1065363510676205;411.32;1.5952233910660572;269.539;0.0;0.0;0.0;0.0;0.50925;0.276675;7.648266323729879;54.47385547477083
2019;4;29;4;0;119;0.0;99039.73999999999;6.355;8.9356875;0.8832700000000001;0.12768;6.171646054407223;410.43;1.5484386010969393;270.12;2.210352623685264;0.2093973763147364;2.210352623685264;0.2093973763147364;0.5045000000000001;0.276675;7.648266323729879;54.47385547477083
2019;4;29;4;30;119;0.0;99028.29000000001;6.499;8.9356875;1.4234;0.23264;6.234496405577035;410.2;1.4981846814862743;270.333;11.160432170194804;2.3620678298051963;11.160432170194804;2.3620678298051963;0.49825;0.2766;7.648266323729879;54.47385547477083
2019;4;29;5;0;119;0.0;99012.95;6.2570000000000014;8.9356875;1.114;0.22084;6.249738529047246;410.21;1.4451722775350266;268.845;15.535705569084318;7.247044430915682;15.535705569084318;7.247044430915682;0.49475;0.276575;7.648266323729879;54.47385547477083
2019;4;29;5;30;119;0.0;99000.35;5.928;8.9356875;1.2713;0.25149;6.278976115377378;409.42;1.390122111960739;268.237;25.64325077950984;20.97758255382349;33.86733397078916;27.705332695877512;0.49025;0.276725;7.648266323729879;54.47385547477083
2019;4;29;6;0;119;0.0;98995.77;6.771;8.9356875;1.4038;0.33417;6.354236447585828;408.63;1.3337676668008047;269.346;33.25593942742464;37.91752548485607;46.245809724475876;52.728225363243425;0.4905;0.27690000000000003;7.648266323729879;54.47385547477083
2019;4;29;6;30;119;0.0;98995.95000000001;6.9129999999999985;8.9356875;2.1717;0.5260199999999999;6.359278914226703;409.08;1.2768621862476714;270.73400000000004;40.26516704376185;56.0602715527294;54.79697953639035;76.2925818671184;0.48475;0.277175;7.648266323729879;54.47385547477083
2019;4;29;7;0;119;0.0;99006.02;7.205;8.9356875;1.9695;0.52075;6.376933393454158;408.68;1.220188888809797;271.271;45.71970786747713;77.65770441322462;60.931955506445895;103.49663221285229;0.47725;0.2773;7.648266323729879;54.47385547477083
2019;4;29;7;30;119;0.0;99019.37000000001;8.025;8.9356875;2.162;0.56174;6.353469736601685;408.18;1.164573014848534;273.636;52.202811610918864;100.6480655820636;67.8455481333121;130.80757467370543;0.476;0.27785;7.648266323729879;54.47385547477083
2019;4;29;8;0;119;0.0;99026.5;8.789;8.9356875;2.9852;0.5714600000000001;6.380154816502143;407.23;1.1108938231585346;276.244;57.64836547463567;121.66545031483804;74.05996299979806;156.30172121072823;0.483;0.278225;7.648266323729879;54.47385547477083
2019;4;29;8;30;119;0.0;99033.51;9.593;8.9356875;1.8638;0.47718;6.519562243432368;406.75;1.0600937632580034;279.083;64.41963892729815;140.0663259849826;81.62923351979975;177.4848015679196;0.4960000000000001;0.276175;7.648266323729879;54.47385547477083
2019;4;29;9;0;119;0.0;99037.51;10.637;8.9356875;1.4439;0.5027699999999999;6.641533902203889;405.7;1.013180763595286;283.1690000000001;68.45672429710011;159.82682833447888;85.4565047076168;199.51644266080424;0.507;0.27949999999999997;7.648266323729879;54.47385547477083
2019;4;29;9;30;119;0.0;99051.04;11.588;8.9356875;1.5153;0.60724;6.713049036564841;405.08;0.9712181167674345;285.941;66.68959184520482;178.33650464602334;83.17168149229407;222.41172201647788;0.53025;0.2799;7.648266323729879;54.47385547477083
2019;4;29;10;0;119;0.0;99068.70999999999;12.005;8.9356875;2.3415;0.44923;6.695525279539231;405.05;0.9352955233393893;287.21;65.32195118382117;195.7874786407402;81.72518436498852;244.95238581044998;0.565;0.279825;7.648266323729879;54.47385547477083
2019;4;29;10;30;119;0.0;99067.45;12.619000000000002;8.9356875;1.9816;0.60037;6.6977830152326465;405.04;0.9064758434280098;289.312;65.21738804223911;210.21726108056797;81.8371352231097;263.78821565408316;0.60125;0.28015;7.648266323729879;54.47385547477083
2019;4;29;11;0;119;0.0;99060.47;13.175;8.9356875;2.4128;0.62925;6.581671416223149;405.54;0.8857167152430555;290.826;66.18426975429286;218.8203355088651;82.88084897368637;274.02304576315566;0.64675;0.279875;7.648266323729879;54.47385547477083
2019;4;29;11;30;119;0.0;99059.5;13.479;8.9356875;2.132;0.28189000000000003;6.576665114170075;404.84;0.8737751776304168;292.248;67.97681805113547;222.53414686114525;84.72751538057713;277.3705197071422;0.67925;0.280225;7.648266323729879;54.47385547477083
2019;4;29;12;0;119;0.0;99060.44;13.69;8.9356875;2.2495;0.33729000000000003;6.5330547779301416;404.79;0.8711144311879319;292.921;76.68113691520577;216.05351220760127;95.65562565779163;269.5152252194013;0.70475;0.280825;7.648266323729879;54.47385547477083
2019;4;29;12;30;119;0.0;99041.27;13.842;8.9356875;2.1736;0.35218;6.5350181706759995;404.85;0.8778386131648575;293.726;77.59747130452693;212.83059887091167;96.52548596038557;264.7454438641759;0.732;0.2807;7.648266323729879;54.47385547477083
2019;4;29;13;0;119;0.0;99022.78;14.185;8.9356875;1.7784;0.36779;6.549914703244678;404.4;0.8936771439986477;295.4770000000001;75.83590475288091;210.1395338436104;94.09884461666654;260.74571678684225;0.755;0.28105;7.648266323729879;54.47385547477083
2019;4;29;13;30;119;0.0;99011.01999999999;14.535;8.9356875;1.7241;0.48328;6.423123916833984;404.33;0.9180242034731916;297.216;72.7638510193328;204.11531564733383;89.86705163418179;252.0927816991516;0.7684999999999998;0.28092500000000004;7.648266323729879;54.47385547477083
2019;4;29;14;0;119;0.0;98996.67;14.686;8.9356875;0.62112;0.59486;6.277493940533724;404.34;0.9500196124337698;299.1020000000001;62.779057239170896;180.07335504153087;77.44084614159348;222.1287415777048;0.7942499999999999;0.28095;7.648266323729879;54.47385547477083
2019;4;29;14;30;119;0.0;98968.98;14.685;8.9356875;1.2216;0.35479;6.242234269871043;404.14;0.9886460257781235;300.144;81.92500218149732;156.48640132727462;101.56173092370096;193.9948655675272;0.8119999999999999;0.28102499999999997;7.648266323729879;54.47385547477083
2019;4;29;15;0;119;0.0;98960.82;14.842;8.9356875;1.7404;0.47193;6.296900515409981;404.54;1.0328185179711669;303.476;105.0670094620356;88.69198176603462;128.97699162922171;108.87551714270808;0.84375;0.28115;7.648266323729879;54.47385547477083
2019;4;29;15;30;119;0.0;98945.73000000001;14.776;8.9356875;2.2821;0.32705;6.1806475117797515;404.82;1.0814522183844524;309.659;128.81325992010557;46.26481025533306;160.81891051424026;57.76001931032112;0.88275;0.281375;7.648266323729879;54.47385547477083
2019;4;29;16;0;119;0.0;98937.45999999999;13.589;8.9356875;3.3931;0.5252100000000001;5.92111053671928;405.23;1.1335043222676604;315.921;64.19444801108911;16.752481813472333;74.07865874356983;19.33191143186874;0.889;0.28105;7.648266323729879;54.47385547477083
2019;4;29;16;30;119;0.0;98940.16;12.854;8.9356875;3.0411;0.5591;5.960633881006632;405.1;1.1879939069872552;313.471;68.84111019327229;9.011302087429467;80.47889895407087;10.534688765227358;0.9055;0.28075000000000006;7.648266323729879;54.47385547477083
2019;4;29;17;0;119;0.0;98940.58;12.618;8.9356875;2.6507;0.4987;5.93243701111539;404.74;1.2440057962036328;303.981;74.85027154829402;8.947754767495466;87.34193936121096;10.441034322999556;0.91725;0.28065;7.648266323729879;54.47385547477083
2019;4;29;17;30;119;0.0;98920.68000000001;12.234000000000002;8.9356875;2.8487;0.49928;5.976344690251106;404.98;1.3006846496627888;300.434;50.954471648785656;6.1902651933196005;57.93006020940861;7.037702948486112;0.93775;0.2804;7.648266323729879;54.47385547477083
2019;4;29;18;0;119;0.0;98910.73;11.395;8.9356875;2.8487;0.43787;6.560206407661092;406.26;1.3572241681299837;284.472;34.92633347654977;7.233315646257242;40.580123636362366;8.404227240830599;0.96425;0.2801;7.648266323729879;54.47385547477083
2019;4;29;18;30;119;0.0;98913.7;10.634;8.9356875;2.6509;0.42714;6.600240143868527;406.21;1.4128548659527083;281.628;19.774585656415702;7.683966975163248;29.084394442330648;11.3015529260904;0.989;0.2796;7.648266323729879;54.47385547477083
2019;4;29;19;0;119;0.0;98910.2;9.493;8.9356875;2.7816;0.37228;6.436960237309418;407.04;1.4668327439623376;279.497;14.96741466158138;2.6915765664887976;16.940596677946846;3.0464120939829806;1.00125;0.279375;7.648266323729879;54.47385547477083
2019;4;29;19;30;119;0.0;98899.83;8.552;8.9356875;2.6781;0.32021;6.315947280240077;407.65;1.5184304825112203;274.849;8.422128933108567;1.6161210668914319;8.422128933108567;1.6161210668914319;1.00225;0.27907499999999996;7.648266323729879;54.47385547477083
2019;4;29;20;0;119;0.0;98894.56;7.546;8.9356875;3.1362;0.39006;6.207930073950034;409.28;1.5669323854163184;271.863;1.2861417525065355;0.16535824749346414;1.2861417525065355;0.16535824749346414;1.00675;0.27875;7.648266323729879;54.47385547477083
