year;month;day;hour;minute;LWnet;LWnet_flag;SWnet;SWnet_flag;Rnet;Rnet_flag;SH;SH_flag;SH_gapfilled;SH_gapfilled_flag;LE;LE_flag;LE_gapfilled;LE_gapfilled_flag;NEE;NEE_flag;NEE_gapfilled;NEE_gapfilled_flag;GPP;GPP_flag;GPP_gapfilled;GPP_gapfilled_flag;Reco;Reco_flag
2019;3;18;17;30;-8.603;0;8.591000000000001;0;-0.012;0;NaN;1;-25.826931;0;NaN;1;2.7015;0;NaN;1;0.4504;0;NaN;1;0.081595;0;0.531994;0
2019;3;18;18;0;-15.181;0;1.615;0;-13.565999999999999;0;NaN;1;-25.490036;0;NaN;1;2.5701;0;NaN;1;0.45006;0;NaN;1;0.077583;0;0.527647;0
2019;3;18;18;30;-23.021;0;0.0;0;-23.021;0;NaN;1;-24.694343;0;NaN;1;2.1158;0;NaN;1;0.44843;0;NaN;1;0.072499;0;0.520931;0
2019;3;18;19;0;-20.166;0;0.0;0;-20.166;0;NaN;1;-25.119358;0;NaN;1;2.0947;0;NaN;1;0.44611999999999996;0;NaN;1;0.069423;0;0.515547;0
2019;3;18;19;30;-17.139;0;0.0;0;-17.139;0;-29.061999999999998;0;-29.0623;0;5.6756;0;5.6756;0;0.45829;0;0.45829;0;0.056772;0;0.056772;0;0.515066;0
2019;3;18;20;0;-21.521;0;0.0;0;-21.521;0;-36.074;0;-36.0738;0;-2.5942;0;-2.5942;0;0.44778999999999997;0;0.44778999999999997;0;0.064397;0;0.064397;0;0.5121829999999999;0
2019;3;18;20;30;-30.273000000000003;0;0.0;0;-30.273000000000003;0;NaN;1;-24.887493;0;NaN;1;2.0303;0;NaN;1;0.43268;0;NaN;1;0.07484400000000001;0;0.507528;0
2019;3;18;21;0;-74.594;0;0.0;0;-74.594;0;-40.883;0;-40.8826;0;NaN;1;1.6959;0;0.35136999999999996;0;0.35136999999999996;0;0.1373;0;0.1373;0;0.488675;0
2019;3;18;21;30;-78.179;0;0.0;0;-78.179;0;-47.387;0;-47.3871;0;-5.5587;0;-5.5587;0;0.6037899999999999;0;0.6037899999999999;0;-0.13872;0;-0.13872;0;0.46507;0
2019;3;18;22;0;-77.53;0;0.0;0;-77.53;0;-56.739;0;-56.7393;0;NaN;1;0.6711699999999999;0;0.8713;0;0.8713;0;-0.41733000000000003;0;-0.41733000000000003;0;0.45397200000000004;0
2019;3;18;22;30;-77.047;0;0.0;0;-77.047;0;-50.184;0;-50.1845;0;-3.9865;0;-3.9865;0;0.56302;0;0.56302;0;-0.11671;0;-0.11671;0;0.446312;0
2019;3;18;23;0;-76.622;0;0.0;0;-76.622;0;-63.395;0;-63.3954;0;-2.5484;0;-2.5484;0;0.53638;0;0.53638;0;-0.09852999999999999;0;-0.09852999999999999;0;0.437852;0
2019;3;18;23;30;-76.182;0;0.0;0;-76.182;0;NaN;1;-26.389925;0;NaN;1;1.0466;0;NaN;1;0.41457;0;NaN;1;0.009164;0;0.423732;0
2019;3;19;0;0;-75.601;0;0.0;0;-75.601;0;NaN;1;-25.819611;0;NaN;1;1.2185;0;NaN;1;0.41796000000000005;0;NaN;1;-0.008439;0;0.409522;0
2019;3;19;0;30;-74.492;0;0.0;0;-74.492;0;-55.599;0;-55.5994;0;-3.3805;0;-3.3805;0;0.73434;0;0.73434;0;-0.33746;0;-0.33746;0;0.396876;0
2019;3;19;1;0;-73.931;0;0.0;0;-73.931;0;-69.291;0;-69.2914;0;-5.8868;0;-5.8868;0;0.9509;0;0.9509;0;-0.55705;0;-0.55705;0;0.393845;0
2019;3;19;1;30;-73.548;0;0.0;0;-73.548;0;-68.225;0;-68.2246;0;-6.0205;0;-6.0205;0;0.69933;0;0.69933;0;-0.3055;0;-0.3055;0;0.393833;0
2019;3;19;2;0;-72.47800000000001;0;0.0;0;-72.47800000000001;0;-76.486;0;-76.4863;0;-4.6681;0;-4.6681;0;0.26663000000000003;0;0.26663000000000003;0;0.12625999999999998;0;0.12625999999999998;0;0.392887;0
2019;3;19;2;30;-71.175;0;0.0;0;-71.175;0;-70.472;0;-70.4715;0;-5.6107;0;-5.6107;0;-0.11838;0;-0.11838;0;0.50785;0;0.50785;0;0.38947;0
2019;3;19;3;0;-66.53;0;0.0;0;-66.53;0;-71.881;0;-71.8813;0;-3.9407;0;-3.9407;0;0.32051999999999997;0;0.32051999999999997;0;0.068383;0;0.068383;0;0.388906;0
2019;3;19;3;30;-47.724;0;0.0;0;-47.724;0;-73.678;0;-73.6782;0;-3.2917;0;-3.2917;0;0.84565;0;0.84565;0;-0.4568;0;-0.4568;0;0.388853;0
2019;3;19;4;0;-41.201;0;0.0;0;-41.201;0;-35.338;0;-35.3382;0;NaN;1;1.0692;0;0.64112;0;0.64112;0;-0.24411;0;-0.24411;0;0.397018;0
2019;3;19;4;30;-31.311;0;0.0;0;-31.311;0;NaN;1;-25.511463;0;NaN;1;1.0692;0;NaN;1;0.40595;0;NaN;1;-0.008364;0;0.39758499999999997;0
2019;3;19;5;0;-24.116999999999997;0;0.0;0;-24.116999999999997;0;NaN;1;-25.332112;0;NaN;1;1.0005;0;NaN;1;0.41673000000000004;0;NaN;1;-0.010931;0;0.405802;0
2019;3;19;5;30;-47.653;0;0.0;0;-47.653;0;-45.57;0;-45.5702;0;4.7666;0;4.7666;0;0.50539;0;0.50539;0;-0.094319;0;-0.094319;0;0.411066;0
2019;3;19;6;0;-69.828;0;0.0;0;-69.828;0;-54.9;0;-54.8998;0;0.42499;0;0.42499;0;0.46774;0;0.46774;0;-0.063502;0;-0.063502;0;0.404242;0
2019;3;19;6;30;-74.252;0;14.354000000000001;0;-59.898;0;-54.351000000000006;0;-54.3508;0;-1.3029;0;-1.3029;0;0.37624;0;0.37624;0;0.023257;0;0.023257;0;0.399497;0
2019;3;19;7;0;-75.007;0;44.483000000000004;0;-30.524;0;-56.805;0;-56.8054;0;NaN;1;4.849;0;0.5476800000000001;0;0.5476800000000001;0;-0.14176;0;-0.14176;0;0.405915;0
2019;3;19;7;30;-75.455;0;83.897;0;8.442;0;-19.227999999999998;0;-19.2277;0;8.1612;0;8.1612;0;NaN;1;1.1005;0;NaN;1;-0.68314;0;0.417338;0
2019;3;19;8;0;-76.26100000000001;0;128.525;0;52.263999999999996;0;14.255999999999998;0;14.2559;0;7.6251;0;7.6251;0;0.10057;0;0.10057;0;0.32695;0;0.32695;0;0.427519;0
2019;3;19;8;30;-77.292;0;172.908;0;95.615;0;23.002;0;23.002;0;20.553;0;20.553;0;-1.0659999999999998;0;-1.0659999999999998;0;1.5096;0;1.5096;0;0.443618;0
2019;3;19;9;0;-78.464;0;216.78599999999997;0;138.322;0;44.871;0;44.8712;0;29.863000000000003;0;29.863000000000003;0;-0.7016600000000001;0;-0.7016600000000001;0;1.1639;0;1.1639;0;0.462215;0
2019;3;19;9;30;-79.627;0;254.989;0;175.363;0;NaN;1;118.54235700000001;0;NaN;1;35.775;0;NaN;1;0.39389;0;NaN;1;0.084596;0;0.47848199999999996;0
2019;3;19;10;0;-35.913000000000004;0;232.128;0;196.215;0;NaN;1;109.94016699999999;0;NaN;1;22.615;0;NaN;1;0.54473;0;NaN;1;-0.043878;0;0.500855;0
2019;3;19;10;30;-15.478;0;181.378;0;165.9;0;33.221;0;33.2209;0;48.157;0;48.157;0;-1.7379;0;-1.7379;0;2.2557;0;2.2557;0;0.517817;0
2019;3;19;11;0;-12.338;0;150.916;0;138.578;0;11.061;0;11.0606;0;25.206;0;25.206;0;NaN;1;-0.13225;0;NaN;1;0.66304;0;0.530791;0
2019;3;19;11;30;-13.954;0;162.13;0;148.17600000000002;0;NaN;1;49.240943;0;NaN;1;19.277;0;NaN;1;0.032297;0;NaN;1;0.50603;0;0.538327;0
2019;3;19;12;0;-13.267000000000001;0;150.996;0;137.73;0;NaN;1;37.125651;0;NaN;1;18.965999999999998;0;NaN;1;-0.31327;0;NaN;1;0.8592799999999999;0;0.546016;0
2019;3;19;12;30;-12.229000000000001;0;131.189;0;118.961;0;NaN;1;23.9576;0;NaN;1;15.395;0;NaN;1;-0.043134;0;NaN;1;0.5963;0;0.553163;0
2019;3;19;13;0;-11.780999999999999;0;123.919;0;112.13799999999999;0;NaN;1;22.86594;0;NaN;1;14.445;0;NaN;1;-0.039047000000000005;0;NaN;1;0.59546;0;0.556416;0
2019;3;19;13;30;-11.186;0;87.211;0;76.025;0;NaN;1;13.824546;0;NaN;1;9.8822;0;NaN;1;0.09844299999999999;0;NaN;1;0.46263999999999994;0;0.561079;0
2019;3;19;14;0;-12.074000000000002;0;99.875;0;87.801;0;NaN;1;16.102678;0;NaN;1;12.401;0;NaN;1;0.024073;0;NaN;1;0.5423100000000001;0;0.566387;0
2019;3;19;14;30;-14.815999999999999;0;118.11;0;103.294;0;NaN;1;21.619401;0;NaN;1;13.717;0;NaN;1;-0.035514;0;NaN;1;0.60898;0;0.5734630000000001;0
2019;3;19;15;0;-82.48700000000001;0;251.893;0;169.40599999999998;0;NaN;1;113.13251299999999;0;NaN;1;15.222000000000001;0;NaN;1;-0.18257;0;NaN;1;0.7711;0;0.588535;0
2019;3;19;15;30;-84.415;0;209.68;0;125.265;0;NaN;1;66.00981800000001;0;NaN;1;17.798;0;NaN;1;-0.20742;0;NaN;1;0.8024600000000001;0;0.59504;0
2019;3;19;16;0;-83.919;0;167.40200000000002;0;83.48299999999999;0;NaN;1;41.125043;0;NaN;1;18.047;0;NaN;1;-0.08277999999999999;0;NaN;1;0.68617;0;0.603387;0
2019;3;19;16;30;-83.98299999999999;0;120.425;0;36.442;0;NaN;1;19.405564000000002;0;NaN;1;13.628;0;NaN;1;-0.01542;0;NaN;1;0.62417;0;0.608746;0
2019;3;19;17;0;-83.46700000000001;0;73.214;0;-10.253;0;NaN;1;6.942635000000001;0;NaN;1;8.5936;0;NaN;1;0.16171;0;NaN;1;0.44964;0;0.611352;0
2019;3;19;17;30;-82.059;0;31.506999999999998;0;-50.553000000000004;0;NaN;1;-9.465632000000001;0;NaN;1;5.6587;0;NaN;1;0.28884;0;NaN;1;0.32368;0;0.6125189999999999;0
2019;3;19;18;0;-80.64399999999999;0;0.0;0;-80.64399999999999;0;NaN;1;-30.525367;0;NaN;1;4.6641;0;NaN;1;0.49243000000000003;0;NaN;1;0.11917;0;0.611594;0
2019;3;19;18;30;-79.12100000000001;0;0.0;0;-79.12100000000001;0;NaN;1;-29.24597;0;NaN;1;3.9508;0;NaN;1;0.47442;0;NaN;1;0.12750999999999998;0;0.601929;0
2019;3;19;19;0;-78.597;0;0.0;0;-78.597;0;NaN;1;-28.792526000000002;0;NaN;1;3.5337;0;NaN;1;0.46474;0;NaN;1;0.126;0;0.5907399999999999;0
2019;3;19;19;30;-78.77;0;0.0;0;-78.77;0;NaN;1;-26.865491;0;NaN;1;2.6408;0;NaN;1;0.45395;0;NaN;1;0.11940999999999999;0;0.573361;0
2019;3;19;20;0;-78.063;0;0.0;0;-78.063;0;NaN;1;-25.209538000000002;0;NaN;1;1.9544;0;NaN;1;0.45174;0;NaN;1;0.10450999999999999;0;0.5562520000000001;0
2019;3;19;20;30;-78.372;0;0.0;0;-78.372;0;NaN;1;-25.158367000000002;0;NaN;1;1.8385;0;NaN;1;0.43205;0;NaN;1;0.10820999999999999;0;0.540262;0
2019;3;19;21;0;-77.906;0;0.0;0;-77.906;0;NaN;1;-24.4217;0;NaN;1;1.4643;0;NaN;1;0.40005;0;NaN;1;0.12844;0;0.528487;0
2019;3;19;21;30;-77.569;0;0.0;0;-77.569;0;NaN;1;-23.370054999999997;0;NaN;1;1.1883;0;NaN;1;0.38183;0;NaN;1;0.12967;0;0.5115;0
2019;3;19;22;0;-77.081;0;0.0;0;-77.081;0;NaN;1;-22.393399;0;NaN;1;1.0743;0;NaN;1;0.38161999999999996;0;NaN;1;0.12908;0;0.510703;0
2019;3;19;22;30;-77.536;0;0.0;0;-77.536;0;NaN;1;-23.798211;0;NaN;1;0.55486;0;NaN;1;0.39783;0;NaN;1;0.10099999999999999;0;0.498827;0
2019;3;19;23;0;-77.39399999999999;0;0.0;0;-77.39399999999999;0;NaN;1;-27.40792;0;NaN;1;0.6087600000000001;0;NaN;1;0.40038;0;NaN;1;0.072532;0;0.472908;0
2019;3;19;23;30;-76.663;0;0.0;0;-76.663;0;NaN;1;-27.667157;0;NaN;1;0.60529;0;NaN;1;0.40812;0;NaN;1;0.05284199999999999;0;0.46096499999999996;0
2019;3;20;0;0;-75.056;0;0.0;0;-75.056;0;NaN;1;-27.667157;0;NaN;1;0.60529;0;NaN;1;0.40812;0;NaN;1;0.051144999999999996;0;0.459268;0
2019;3;20;0;30;-74.868;0;0.0;0;-74.868;0;NaN;1;-26.366377000000004;0;NaN;1;0.8417399999999999;0;NaN;1;0.41616000000000003;0;NaN;1;0.030869999999999998;0;0.44703100000000007;0
2019;3;20;1;0;-73.445;0;0.0;0;-73.445;0;NaN;1;-25.889243;0;NaN;1;1.0916;0;NaN;1;0.41597;0;NaN;1;0.014947;0;0.430922;0
2019;3;20;1;30;-64.398;0;0.0;0;-64.398;0;NaN;1;-25.332112;0;NaN;1;1.0005;0;NaN;1;0.41673000000000004;0;NaN;1;0.0072109999999999995;0;0.42394499999999996;0
2019;3;20;2;0;-42.497;0;0.0;0;-42.497;0;NaN;1;-25.756991;0;NaN;1;1.0984;0;NaN;1;0.41816000000000003;0;NaN;1;0.010241;0;0.42840600000000006;0
2019;3;20;2;30;-34.207;0;0.0;0;-34.207;0;NaN;1;-25.511463;0;NaN;1;1.0692;0;NaN;1;0.40595;0;NaN;1;0.016062;0;0.42201099999999997;0
2019;3;20;3;0;-50.916000000000004;0;0.0;0;-50.916000000000004;0;97.85;0;97.85;0;NaN;1;1.0005;0;0.49101999999999996;0;0.49101999999999996;0;-0.06310199999999999;0;-0.06310199999999999;0;0.427915;0
2019;3;20;3;30;-34.566;0;0.0;0;-34.566;0;NaN;1;-26.126078;0;-1.8379;0;-1.8379;0;NaN;1;0.42085;0;NaN;1;0.010681999999999999;0;0.431536;0
2019;3;20;4;0;-1.676;0;0.0;0;-1.676;0;31.87;0;31.87;0;-3.6186;0;-3.6186;0;1.0745;0;1.0745;0;-0.63743;0;-0.63743;0;0.437119;0
2019;3;20;4;30;-2.546;0;0.0;0;-2.546;0;86.221;0;86.2205;0;NaN;1;0.9055700000000001;0;0.31739;0;0.31739;0;0.12615;0;0.12615;0;0.443539;0
2019;3;20;5;0;-7.9079999999999995;0;0.0;0;-7.9079999999999995;0;66.843;0;66.8434;0;-7.372000000000001;0;-7.372000000000001;0;1.7205;0;1.7205;0;-1.2641;0;-1.2641;0;0.45642299999999997;0
2019;3;20;5;30;-1.528;0;0.0;0;-1.528;0;NaN;1;-27.770051000000002;0;NaN;1;0.5324800000000001;0;NaN;1;0.42431;0;NaN;1;0.048761;0;0.47306899999999996;0
2019;3;20;6;0;-6.3020000000000005;0;0.0;0;-6.3020000000000005;0;NaN;1;-25.242449;0;NaN;1;0.25379;0;NaN;1;0.40776;0;NaN;1;0.086799;0;0.494558;0
2019;3;20;6;30;-11.623;0;7.5329999999999995;0;-4.09;0;-51.922;0;-51.9225;0;-4.5695;0;-4.5695;0;1.3113;0;1.3113;0;-0.8052199999999999;0;-0.8052199999999999;0;0.5060819999999999;0
2019;3;20;7;0;-11.093;0;17.037;0;5.943;0;-17.082;0;-17.082;0;-1.8168;0;-1.8168;0;0.8912399999999999;0;0.8912399999999999;0;-0.37301999999999996;0;-0.37301999999999996;0;0.518228;0
2019;3;20;7;30;-1.272;0;9.91;0;8.639;0;-14.047;0;-14.0475;0;2.6314;0;2.6314;0;0.18177000000000001;0;0.18177000000000001;0;0.34513;0;0.34513;0;0.5269050000000001;0
2019;3;20;8;0;-0.49;0;16.987000000000002;0;16.497;0;-11.499;0;-11.4987;0;-0.089416;0;-0.089416;0;0.27812;0;0.27812;0;0.25745;0;0.25745;0;0.535565;0
2019;3;20;8;30;-0.711;0;40.148;0;39.438;0;NaN;1;-2.165603;0;NaN;1;4.4912;0;NaN;1;0.32085;0;NaN;1;0.21952;0;0.540367;0
2019;3;20;9;0;-1.08;0;52.047;0;50.967;0;3.62;0;3.62;0;0.28405;0;0.28405;0;0.44715;0;0.44715;0;0.10472999999999999;0;0.10472999999999999;0;0.5518810000000001;0
2019;3;20;9;30;-2.9419999999999997;0;71.824;0;68.882;0;9.4391;0;9.439119999999999;0;3.3374;0;3.3374;0;0.31417;0;0.31417;0;0.25123;0;0.25123;0;0.565396;0
2019;3;20;10;0;-4.244;0;84.15299999999999;0;79.90899999999999;0;3.7653;0;3.7652699999999997;0;1.3579;0;1.3579;0;0.72053;0;0.72053;0;-0.13876;0;-0.13876;0;0.581766;0
2019;3;20;10;30;-5.357;0;107.311;0;101.954;0;NaN;1;20.081551;0;NaN;1;12.08;0;NaN;1;0.015543000000000001;0;NaN;1;0.57243;0;0.5879770000000001;0
2019;3;20;11;0;-5.59;0;104.87200000000001;0;99.28299999999999;0;NaN;1;20.081551;0;NaN;1;12.08;0;NaN;1;0.015543000000000001;0;NaN;1;0.57599;0;0.591537;0
2019;3;20;11;30;-10.442;0;150.22799999999998;0;139.786;0;35.959;0;35.9592;0;12.901;0;12.901;0;NaN;1;0.05123099999999999;0;NaN;1;0.54824;0;0.59947;0
2019;3;20;12;0;-17.83;0;167.058;0;149.22799999999998;0;45.019;0;45.0191;0;23.451;0;23.451;0;-0.4325;0;-0.4325;0;1.046;0;1.046;0;0.6134850000000001;0
2019;3;20;12;30;-26.145;0;176.231;0;150.086;0;24.711;0;24.7111;0;9.577;0;9.577;0;NaN;1;-0.047264;0;NaN;1;0.66962;0;0.622359;0
2019;3;20;13;0;-48.608000000000004;0;221.372;0;172.764;0;20.625;0;20.6253;0;11.639000000000001;0;11.639000000000001;0;-0.17831;0;-0.17831;0;0.81976;0;0.81976;0;0.641456;0
2019;3;20;13;30;-63.178999999999995;0;330.87;0;267.691;0;41.417;0;41.4174;0;17.211;0;17.211;0;0.023008;0;0.023008;0;0.6479199999999999;0;0.6479199999999999;0;0.670928;0
2019;3;20;14;0;-78.035;0;340.67800000000005;0;262.643;0;43.98;0;43.9797;0;26.698;0;26.698;0;0.51485;0;0.51485;0;0.18921;0;0.18921;0;0.704059;0
2019;3;20;14;30;-84.15799999999999;0;320.063;0;235.905;0;14.637;0;14.6366;0;35.388000000000005;0;35.388000000000005;0;0.58405;0;0.58405;0;0.1535;0;0.1535;0;0.737554;0
2019;3;20;15;0;-86.165;0;282.308;0;196.143;0;-22.396;0;-22.3957;0;49.192;0;49.192;0;0.77425;0;0.77425;0;-0.012931999999999999;0;-0.012931999999999999;0;0.761316;0
2019;3;20;15;30;-85.916;0;238.46099999999998;0;152.546;0;-65.78699999999999;0;-65.7874;0;59.412;0;59.412;0;-0.03991;0;-0.03991;0;0.8296600000000001;0;0.8296600000000001;0;0.7897460000000001;0
2019;3;20;16;0;-84.155;0;186.597;0;102.44200000000001;0;-69.241;0;-69.2406;0;69.125;0;69.125;0;NaN;1;-0.36737;0;NaN;1;1.1862;0;0.818786;0
2019;3;20;16;30;-83.48200000000001;0;122.95100000000001;0;39.469;0;-40.542;0;-40.5417;0;17.586;0;17.586;0;NaN;1;-0.12395999999999999;0;NaN;1;0.9788600000000001;0;0.8548959999999999;0
2019;3;20;17;0;-83.083;0;82.052;0;-1.03;0;-37.866;0;-37.8663;0;17.248;0;17.248;0;-0.27219;0;-0.27219;0;1.1355;0;1.1355;0;0.8633120000000001;0
2019;3;20;17;30;-81.005;0;44.346000000000004;0;-36.658;0;-95.57799999999999;0;-95.5775;0;31.695999999999998;0;31.695999999999998;0;-0.40744;0;-0.40744;0;1.2644;0;1.2644;0;0.8570040000000001;0
2019;3;20;18;0;-82.48700000000001;0;5.273;0;-77.21300000000001;0;-136.82;0;-136.819;0;40.235;0;40.235;0;1.0684;0;1.0684;0;-0.22518000000000002;0;-0.22518000000000002;0;0.8431860000000001;0
2019;3;20;18;30;-82.698;0;0.0;0;-82.698;0;-136.32;0;-136.322;0;44.216;0;44.216;0;0.68166;0;0.68166;0;0.14777;0;0.14777;0;0.829427;0
2019;3;20;19;0;-81.928;0;0.0;0;-81.928;0;-181.38;0;-181.375;0;48.526;0;48.526;0;1.6556;0;1.6556;0;-0.8385100000000001;0;-0.8385100000000001;0;0.817094;0
2019;3;20;19;30;-81.02;0;0.0;0;-81.02;0;-139.8;0;-139.804;0;32.714;0;32.714;0;1.2232;0;1.2232;0;-0.41512;0;-0.41512;0;0.808053;0
2019;3;20;20;0;-81.391;0;0.0;0;-81.391;0;-89.854;0;-89.8538;0;20.964000000000002;0;20.964000000000002;0;0.9332299999999999;0;0.9332299999999999;0;-0.13872;0;-0.13872;0;0.794509;0
2019;3;20;20;30;-82.213;0;0.0;0;-82.213;0;NaN;1;-66.92539000000001;0;NaN;1;16.141;0;NaN;1;0.76707;0;NaN;1;0.016499;0;0.783574;0
2019;3;20;21;0;-82.758;0;0.0;0;-82.758;0;NaN;1;-60.887414;0;NaN;1;14.780999999999999;0;NaN;1;0.7285699999999999;0;NaN;1;0.043358;0;0.771931;0
2019;3;20;21;30;-84.583;0;0.0;0;-84.583;0;-132.68;0;-132.681;0;29.054000000000002;0;29.054000000000002;0;0.9715600000000001;0;0.9715600000000001;0;-0.20636;0;-0.20636;0;0.765203;0
2019;3;20;22;0;-84.48200000000001;0;0.0;0;-84.48200000000001;0;-95.209;0;-95.2089;0;14.299000000000001;0;14.299000000000001;0;0.50557;0;0.50557;0;0.25349;0;0.25349;0;0.759065;0
2019;3;20;22;30;-83.554;0;0.0;0;-83.554;0;-60.407;0;-60.4067;0;14.112;0;14.112;0;0.19326;0;0.19326;0;0.55558;0;0.55558;0;0.748838;0
2019;3;20;23;0;-84.05799999999999;0;0.0;0;-84.05799999999999;0;-85.223;0;-85.2228;0;12.495;0;12.495;0;0.54711;0;0.54711;0;0.19417;0;0.19417;0;0.741273;0
2019;3;20;23;30;-84.18799999999999;0;0.0;0;-84.18799999999999;0;-69.641;0;-69.641;0;11.517999999999999;0;11.517999999999999;0;0.49483999999999995;0;0.49483999999999995;0;0.23828000000000002;0;0.23828000000000002;0;0.733123;0
2019;3;21;0;0;-83.61399999999999;0;0.0;0;-83.61399999999999;0;-92.695;0;-92.6954;0;6.9174;0;6.9174;0;1.0332;0;1.0332;0;-0.30751;0;-0.30751;0;0.72565;0
2019;3;21;0;30;-74.59;0;0.0;0;-74.59;0;-75.878;0;-75.8783;0;5.5994;0;5.5994;0;0.6259100000000001;0;0.6259100000000001;0;0.093945;0;0.093945;0;0.719855;0
2019;3;21;1;0;-75.346;0;0.0;0;-75.346;0;-77.169;0;-77.1686;0;8.2528;0;8.2528;0;0.50669;0;0.50669;0;0.21189000000000002;0;0.21189000000000002;0;0.718579;0
2019;3;21;1;30;-69.454;0;0.0;0;-69.454;0;NaN;1;-41.350976;0;NaN;1;9.0998;0;NaN;1;0.6069;0;NaN;1;0.11304000000000002;0;0.7199399999999999;0
2019;3;21;2;0;-81.883;0;0.0;0;-81.883;0;NaN;1;-39.210494;0;NaN;1;8.4695;0;NaN;1;0.5674399999999999;0;NaN;1;0.14728;0;0.7147180000000001;0
2019;3;21;2;30;-68.741;0;0.0;0;-68.741;0;-76.505;0;-76.5048;0;1.9826;0;1.9826;0;0.44046;0;0.44046;0;0.27;0;0.27;0;0.710458;0
2019;3;21;3;0;-56.803000000000004;0;0.0;0;-56.803000000000004;0;-53.327;0;-53.3266;0;1.0978;0;1.0978;0;0.41006000000000004;0;0.41006000000000004;0;0.29320999999999997;0;0.29320999999999997;0;0.703268;0
2019;3;21;3;30;-55.391000000000005;0;0.0;0;-55.391000000000005;0;NaN;1;-34.631534;0;NaN;1;6.1698;0;NaN;1;0.5201899999999999;0;NaN;1;0.16171;0;0.681897;0
2019;3;21;4;0;-55.62;0;0.0;0;-55.62;0;NaN;1;-34.631534;0;NaN;1;6.1698;0;NaN;1;0.5201899999999999;0;NaN;1;0.16269;0;0.682875;0
2019;3;21;4;30;-33.184;0;0.0;0;-33.184;0;-54.38399999999999;0;-54.3838;0;-1.1984;0;-1.1984;0;0.71401;0;0.71401;0;-0.020912;0;-0.020912;0;0.693103;0
2019;3;21;5;0;-30.159000000000002;0;0.0;0;-30.159000000000002;0;-84.369;0;-84.3691;0;-1.2592;0;-1.2592;0;1.1205;0;1.1205;0;-0.42536999999999997;0;-0.42536999999999997;0;0.695096;0
2019;3;21;5;30;-39.96;0;0.0;0;-39.96;0;NaN;1;-35.202237;0;NaN;1;7.1028;0;NaN;1;0.54067;0;NaN;1;0.15588;0;0.696548;0
2019;3;21;6;0;-32.154;0;2.476;0;-29.677;0;NaN;1;-35.955903;0;NaN;1;7.1412;0;NaN;1;0.54277;0;NaN;1;0.16724;0;0.710016;0
2019;3;21;6;30;-51.093;0;21.636;0;-29.456999999999997;0;NaN;1;-21.052721;0;NaN;1;4.0325;0;NaN;1;0.35251;0;NaN;1;0.36045;0;0.712964;0
2019;3;21;7;0;-60.159;0;75.38;0;15.222000000000001;0;NaN;1;2.74863;0;NaN;1;11.668;0;NaN;1;0.12317;0;NaN;1;0.59;0;0.713173;0
2019;3;21;7;30;-33.352;0;77.559;0;44.207;0;NaN;1;-1.690765;0;NaN;1;10.88;0;NaN;1;0.15980999999999998;0;NaN;1;0.56738;0;0.72719;0
2019;3;21;8;0;-25.64;0;89.10799999999999;0;63.468;0;NaN;1;1.098559;0;NaN;1;12.249;0;NaN;1;0.08352899999999999;0;NaN;1;0.6409100000000001;0;0.724435;0
2019;3;21;8;30;-28.456999999999997;0;160.75799999999998;0;132.3;0;NaN;1;21.927457999999998;0;NaN;1;17.494;0;NaN;1;-0.11023;0;NaN;1;0.83119;0;0.720955;0
2019;3;21;9;0;-27.127;0;194.588;0;167.46099999999998;0;28.98;0;28.9798;0;21.555;0;21.555;0;NaN;1;-0.25144;0;NaN;1;0.99195;0;0.740516;0
2019;3;21;9;30;-20.968000000000004;0;153.44899999999998;0;132.481;0;30.905;0;30.9053;0;22.049;0;22.049;0;0.22075;0;0.22075;0;0.52955;0;0.52955;0;0.750302;0
2019;3;21;10;0;-28.204;0;207.702;0;179.498;0;42.753;0;42.753;0;30.677;0;30.677;0;NaN;1;-0.53372;0;NaN;1;1.3126;0;0.778896;0
2019;3;21;10;30;-13.47;0;147.60299999999998;0;134.132;0;5.6461;0;5.64614;0;25.319000000000003;0;25.319000000000003;0;0.47065;0;0.47065;0;0.3391;0;0.3391;0;0.809751;0
2019;3;21;11;0;-11.597999999999999;0;165.53799999999998;0;153.94;0;-20.528000000000002;0;-20.5283;0;65.52600000000001;0;65.52600000000001;0;-1.1881;0;-1.1881;0;2.0291;0;2.0291;0;0.841051;0
2019;3;21;11;30;-32.352;0;251.12900000000002;0;218.77700000000002;0;NaN;1;52.518879000000005;0;NaN;1;29.373;0;NaN;1;-0.15217999999999998;0;NaN;1;1.0178;0;0.865663;0
2019;3;21;12;0;-32.268;0;379.024;0;346.756;0;NaN;1;162.760831;0;NaN;1;57.01;0;NaN;1;0.23544;0;NaN;1;0.6974899999999999;0;0.9329280000000001;0
2019;3;21;12;30;-67.752;0;376.906;0;309.154;0;6.1423;0;6.14228;0;98.51299999999999;0;98.51299999999999;0;2.2738;0;2.2738;0;-1.2875;0;-1.2875;0;0.986251;0
2019;3;21;13;0;-85.759;0;396.86400000000003;0;311.105;0;NaN;1;137.04328999999998;0;181.87;0;181.87;0;3.3975;0;3.3975;0;-2.3868;0;-2.3868;0;1.010661;0
2019;3;21;13;30;-83.09100000000001;0;339.07199999999995;0;255.98;0;-43.364;0;-43.3643;0;182.47;0;182.47;0;3.5265;0;3.5265;0;-2.4965;0;-2.4965;0;1.029959;0
